S No,Vehicle Category,State,Year,Fuel,Value
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,DUAL DIESEL/CNG,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,DUAL DIESEL/LNG,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),7
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),155
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),3
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,ELECTRIC(BOV),0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,ELECTRIC(BOV),"5,588"
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,ELECTRIC(BOV),0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,ELECTRIC(BOV),287
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,ELECTRIC(BOV),1
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,ETHANOL,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,ETHANOL,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,ETHANOL,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,ETHANOL,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,ETHANOL,1
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,ETHANOL,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,FLEX-FUEL(BIO-DIESEL),0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,FLEX-FUEL(ETHANOL),0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,FUEL CELL HYDROGEN,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,HCNG,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,HCNG,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,HCNG,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,HCNG,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,HCNG,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,HCNG,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,HYDROGEN(ICE),0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,LNG,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,LNG,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,LNG,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,LNG,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,LNG,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,LNG,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,LNG,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,LNG,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,LNG,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,LNG,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,LNG,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,LNG,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,LNG,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,LNG,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,LPG ONLY,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,LPG ONLY,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,LPG ONLY,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,LPG ONLY,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,LPG ONLY,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,LPG ONLY,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,METHANOL,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,METHANOL,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,METHANOL,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,METHANOL,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,METHANOL,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,METHANOL,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,NOT APPLICABLE,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,NOT APPLICABLE,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,NOT APPLICABLE,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,NOT APPLICABLE,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,NOT APPLICABLE,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL,"1,084"
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL,"30,829"
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL,"1,548"
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,PETROL,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,PETROL,72
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,PETROL,554
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,PETROL,"58,599"
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,PETROL,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,3
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,48
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,19
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/CNG,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,PETROL/CNG,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,PETROL/CNG,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,PETROL/CNG,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,PETROL/CNG,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,PETROL/CNG,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,28
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,9
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,PETROL(E20)/CNG,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,605
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,22
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,PETROL(E20)/HYBRID/CNG,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,PETROL(E20)/LPG,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,"1,094"
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,"16,405"
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,586
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,PETROL/ETHANOL,27
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,PETROL/ETHANOL,"37,437"
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,PETROL/ETHANOL,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,"2,446"
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,790
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,PETROL/HYBRID,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,PETROL/HYBRID,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,PETROL/HYBRID,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,PETROL/HYBRID,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,PETROL/HYBRID,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,PETROL/HYBRID,0
