S No,Vehicle Class,State,Year,Month Wise,Value
33,MOTOR CAR,Uttar Pradesh(77),2025,NOV,"44,927"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,NOV,0
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,NOV,104
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,NOV,13
37,OMNI BUS,Uttar Pradesh(77),2025,NOV,9
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,NOV,5
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,NOV,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,NOV,0
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,NOV,"1,281"
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,NOV,"9,936"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,NOV,3
44,TOW TRUCK,Uttar Pradesh(77),2025,NOV,0
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,NOV,4
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,NOV,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,NOV,0
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,NOV,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,NOV,0
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,NOV,0
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,NOV,0
1,ADAPTED VEHICLE,Uttar Pradesh(77),2025,DEC,39
2,AGRICULTURAL TRACTOR,Uttar Pradesh(77),2025,DEC,"14,610"
3,AMBULANCE,Uttar Pradesh(77),2025,DEC,70
4,ANIMAL AMBULANCE,Uttar Pradesh(77),2025,DEC,0
5,ARTICULATED VEHICLE,Uttar Pradesh(77),2025,DEC,37
6,BUS,Uttar Pradesh(77),2025,DEC,487
7,CAMPER VAN / TRAILER,Uttar Pradesh(77),2025,DEC,15
8,CAMPER VAN / TRAILER (PRIVATE USE),Uttar Pradesh(77),2025,DEC,1
9,CASH VAN,Uttar Pradesh(77),2025,DEC,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Uttar Pradesh(77),2025,DEC,102
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Uttar Pradesh(77),2025,DEC,328
12,CRANE MOUNTED VEHICLE,Uttar Pradesh(77),2025,DEC,6
13,DUMPER,Uttar Pradesh(77),2025,DEC,3
14,EARTH MOVING EQUIPMENT,Uttar Pradesh(77),2025,DEC,4
15,EDUCATIONAL INSTITUTION BUS,Uttar Pradesh(77),2025,DEC,265
16,E-RICKSHAW(P),Uttar Pradesh(77),2025,DEC,"11,771"
17,E-RICKSHAW WITH CART (G),Uttar Pradesh(77),2025,DEC,"3,228"
18,EXCAVATOR (COMMERCIAL),Uttar Pradesh(77),2025,DEC,0
19,EXCAVATOR (NT),Uttar Pradesh(77),2025,DEC,1
20,FIRE FIGHTING VEHICLE,Uttar Pradesh(77),2025,DEC,1
21,FIRE TENDERS,Uttar Pradesh(77),2025,DEC,2
22,FORK LIFT,Uttar Pradesh(77),2025,DEC,1
23,GOODS CARRIER,Uttar Pradesh(77),2025,DEC,"5,092"
24,HARVESTER,Uttar Pradesh(77),2025,DEC,317
25,HEARSES,Uttar Pradesh(77),2025,DEC,20
26,MAXI CAB,Uttar Pradesh(77),2025,DEC,119
27,M-CYCLE/SCOOTER,Uttar Pradesh(77),2025,DEC,"1,47,788"
28,M-CYCLE/SCOOTER-WITH SIDE CAR,Uttar Pradesh(77),2025,DEC,9
29,MOBILE CLINIC,Uttar Pradesh(77),2025,DEC,2
30,MOBILE WORKSHOP,Uttar Pradesh(77),2025,DEC,0
31,MOPED,Uttar Pradesh(77),2025,DEC,"4,330"
32,MOTOR CAB,Uttar Pradesh(77),2025,DEC,"1,987"
33,MOTOR CAR,Uttar Pradesh(77),2025,DEC,"32,645"
34,MOTOR CYCLE/SCOOTER-SIDECAR(T),Uttar Pradesh(77),2025,DEC,1
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Uttar Pradesh(77),2025,DEC,25
36,MOTORISED CYCLE (CC > 25CC),Uttar Pradesh(77),2025,DEC,7
37,OMNI BUS,Uttar Pradesh(77),2025,DEC,10
38,OMNI BUS (PRIVATE USE),Uttar Pradesh(77),2025,DEC,2
39,QUADRICYCLE (PRIVATE),Uttar Pradesh(77),2025,DEC,0
40,RECOVERY VEHICLE,Uttar Pradesh(77),2025,DEC,0
41,THREE WHEELER (GOODS),Uttar Pradesh(77),2025,DEC,"1,063"
42,THREE WHEELER (PASSENGER),Uttar Pradesh(77),2025,DEC,"7,494"
43,THREE WHEELER (PERSONAL),Uttar Pradesh(77),2025,DEC,0
44,TOW TRUCK,Uttar Pradesh(77),2025,DEC,0
45,TRACTOR (COMMERCIAL),Uttar Pradesh(77),2025,DEC,1
46,TRACTOR-TROLLEY(COMMERCIAL),Uttar Pradesh(77),2025,DEC,0
47,TRAILER (AGRICULTURAL),Uttar Pradesh(77),2025,DEC,3
48,TRAILER (COMMERCIAL),Uttar Pradesh(77),2025,DEC,0
49,VEHICLE FITTED WITH COMPRESSOR,Uttar Pradesh(77),2025,DEC,0
50,VEHICLE FITTED WITH GENERATOR,Uttar Pradesh(77),2025,DEC,2
51,VINTAGE MOTOR VEHICLE,Uttar Pradesh(77),2025,DEC,1
1,ADAPTED VEHICLE,West Bengal(59),2025,JAN,1
2,AGRICULTURAL TRACTOR,West Bengal(59),2025,JAN,"1,752"
3,AMBULANCE,West Bengal(59),2025,JAN,55
4,ARTICULATED VEHICLE,West Bengal(59),2025,JAN,234
5,BREAKDOWN VAN,West Bengal(59),2025,JAN,1
6,BUS,West Bengal(59),2025,JAN,286
7,CAMPER VAN / TRAILER,West Bengal(59),2025,JAN,6
8,CAMPER VAN / TRAILER (PRIVATE USE),West Bengal(59),2025,JAN,1
9,CASH VAN,West Bengal(59),2025,JAN,0
10,CONSTRUCTION EQUIPMENT VEHICLE,West Bengal(59),2025,JAN,111
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),West Bengal(59),2025,JAN,1
12,CRANE MOUNTED VEHICLE,West Bengal(59),2025,JAN,35
13,DUMPER,West Bengal(59),2025,JAN,23
14,EARTH MOVING EQUIPMENT,West Bengal(59),2025,JAN,68
15,EDUCATIONAL INSTITUTION BUS,West Bengal(59),2025,JAN,2
16,E-RICKSHAW(P),West Bengal(59),2025,JAN,"2,699"
17,E-RICKSHAW WITH CART (G),West Bengal(59),2025,JAN,48
18,EXCAVATOR (COMMERCIAL),West Bengal(59),2025,JAN,0
19,EXCAVATOR (NT),West Bengal(59),2025,JAN,27
20,FIRE FIGHTING VEHICLE,West Bengal(59),2025,JAN,17
21,FIRE TENDERS,West Bengal(59),2025,JAN,0
22,FORK LIFT,West Bengal(59),2025,JAN,3
23,GOODS CARRIER,West Bengal(59),2025,JAN,"2,540"
24,HARVESTER,West Bengal(59),2025,JAN,0
25,HEARSES,West Bengal(59),2025,JAN,2
26,LUXURY CAB,West Bengal(59),2025,JAN,44
27,MAXI CAB,West Bengal(59),2025,JAN,67
28,M-CYCLE/SCOOTER,West Bengal(59),2025,JAN,"75,085"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,West Bengal(59),2025,JAN,16
30,MOBILE CANTEEN,West Bengal(59),2025,JAN,0
31,MOBILE CLINIC,West Bengal(59),2025,JAN,0
32,MOPED,West Bengal(59),2025,JAN,251
33,MOTOR CAB,West Bengal(59),2025,JAN,"1,146"
34,MOTOR CAR,West Bengal(59),2025,JAN,"10,438"
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,West Bengal(59),2025,JAN,16
36,MOTORISED CYCLE (CC > 25CC),West Bengal(59),2025,JAN,23
37,OMNI BUS,West Bengal(59),2025,JAN,83
38,OMNI BUS (PRIVATE USE),West Bengal(59),2025,JAN,216
39,PRIVATE SERVICE VEHICLE,West Bengal(59),2025,JAN,11
40,QUADRICYCLE (COMMERCIAL),West Bengal(59),2025,JAN,0
41,RECOVERY VEHICLE,West Bengal(59),2025,JAN,1
42,ROAD ROLLER,West Bengal(59),2025,JAN,0
43,THREE WHEELER (GOODS),West Bengal(59),2025,JAN,225
44,THREE WHEELER (PASSENGER),West Bengal(59),2025,JAN,"1,580"
45,THREE WHEELER (PERSONAL),West Bengal(59),2025,JAN,0
46,TOWER WAGON,West Bengal(59),2025,JAN,0
47,TRACTOR (COMMERCIAL),West Bengal(59),2025,JAN,50
48,TRACTOR-TROLLEY(COMMERCIAL),West Bengal(59),2025,JAN,1
49,TRAILER (COMMERCIAL),West Bengal(59),2025,JAN,5
50,TREE TRIMMING VEHICLE,West Bengal(59),2025,JAN,0
51,VEHICLE FITTED WITH COMPRESSOR,West Bengal(59),2025,JAN,0
52,VEHICLE FITTED WITH GENERATOR,West Bengal(59),2025,JAN,0
53,VEHICLE FITTED WITH RIG,West Bengal(59),2025,JAN,2
1,ADAPTED VEHICLE,West Bengal(59),2025,FEB,0
2,AGRICULTURAL TRACTOR,West Bengal(59),2025,FEB,"1,804"
3,AMBULANCE,West Bengal(59),2025,FEB,31
4,ARTICULATED VEHICLE,West Bengal(59),2025,FEB,236
5,BREAKDOWN VAN,West Bengal(59),2025,FEB,0
6,BUS,West Bengal(59),2025,FEB,269
7,CAMPER VAN / TRAILER,West Bengal(59),2025,FEB,2
8,CAMPER VAN / TRAILER (PRIVATE USE),West Bengal(59),2025,FEB,0
9,CASH VAN,West Bengal(59),2025,FEB,0
10,CONSTRUCTION EQUIPMENT VEHICLE,West Bengal(59),2025,FEB,85
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),West Bengal(59),2025,FEB,0
12,CRANE MOUNTED VEHICLE,West Bengal(59),2025,FEB,38
13,DUMPER,West Bengal(59),2025,FEB,27
14,EARTH MOVING EQUIPMENT,West Bengal(59),2025,FEB,49
15,EDUCATIONAL INSTITUTION BUS,West Bengal(59),2025,FEB,5
16,E-RICKSHAW(P),West Bengal(59),2025,FEB,"2,023"
17,E-RICKSHAW WITH CART (G),West Bengal(59),2025,FEB,49
18,EXCAVATOR (COMMERCIAL),West Bengal(59),2025,FEB,0
19,EXCAVATOR (NT),West Bengal(59),2025,FEB,29
20,FIRE FIGHTING VEHICLE,West Bengal(59),2025,FEB,10
21,FIRE TENDERS,West Bengal(59),2025,FEB,0
22,FORK LIFT,West Bengal(59),2025,FEB,4
23,GOODS CARRIER,West Bengal(59),2025,FEB,"2,242"
24,HARVESTER,West Bengal(59),2025,FEB,2
25,HEARSES,West Bengal(59),2025,FEB,4
26,LUXURY CAB,West Bengal(59),2025,FEB,110
27,MAXI CAB,West Bengal(59),2025,FEB,51
28,M-CYCLE/SCOOTER,West Bengal(59),2025,FEB,"70,626"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,West Bengal(59),2025,FEB,8
30,MOBILE CANTEEN,West Bengal(59),2025,FEB,0
31,MOBILE CLINIC,West Bengal(59),2025,FEB,1
32,MOPED,West Bengal(59),2025,FEB,206
33,MOTOR CAB,West Bengal(59),2025,FEB,798
34,MOTOR CAR,West Bengal(59),2025,FEB,"6,923"
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,West Bengal(59),2025,FEB,13
36,MOTORISED CYCLE (CC > 25CC),West Bengal(59),2025,FEB,1
37,OMNI BUS,West Bengal(59),2025,FEB,88
38,OMNI BUS (PRIVATE USE),West Bengal(59),2025,FEB,160
39,PRIVATE SERVICE VEHICLE,West Bengal(59),2025,FEB,14
40,QUADRICYCLE (COMMERCIAL),West Bengal(59),2025,FEB,0
41,RECOVERY VEHICLE,West Bengal(59),2025,FEB,0
42,ROAD ROLLER,West Bengal(59),2025,FEB,0
43,THREE WHEELER (GOODS),West Bengal(59),2025,FEB,179
44,THREE WHEELER (PASSENGER),West Bengal(59),2025,FEB,"1,500"
45,THREE WHEELER (PERSONAL),West Bengal(59),2025,FEB,1
46,TOWER WAGON,West Bengal(59),2025,FEB,0
47,TRACTOR (COMMERCIAL),West Bengal(59),2025,FEB,34
48,TRACTOR-TROLLEY(COMMERCIAL),West Bengal(59),2025,FEB,0
49,TRAILER (COMMERCIAL),West Bengal(59),2025,FEB,3
50,TREE TRIMMING VEHICLE,West Bengal(59),2025,FEB,0
51,VEHICLE FITTED WITH COMPRESSOR,West Bengal(59),2025,FEB,0
52,VEHICLE FITTED WITH GENERATOR,West Bengal(59),2025,FEB,4
53,VEHICLE FITTED WITH RIG,West Bengal(59),2025,FEB,0
1,ADAPTED VEHICLE,West Bengal(59),2025,MAR,2
2,AGRICULTURAL TRACTOR,West Bengal(59),2025,MAR,"1,710"
3,AMBULANCE,West Bengal(59),2025,MAR,37
4,ARTICULATED VEHICLE,West Bengal(59),2025,MAR,350
5,BREAKDOWN VAN,West Bengal(59),2025,MAR,1
6,BUS,West Bengal(59),2025,MAR,273
7,CAMPER VAN / TRAILER,West Bengal(59),2025,MAR,3
8,CAMPER VAN / TRAILER (PRIVATE USE),West Bengal(59),2025,MAR,0
9,CASH VAN,West Bengal(59),2025,MAR,0
10,CONSTRUCTION EQUIPMENT VEHICLE,West Bengal(59),2025,MAR,93
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),West Bengal(59),2025,MAR,0
12,CRANE MOUNTED VEHICLE,West Bengal(59),2025,MAR,26
13,DUMPER,West Bengal(59),2025,MAR,31
14,EARTH MOVING EQUIPMENT,West Bengal(59),2025,MAR,45
15,EDUCATIONAL INSTITUTION BUS,West Bengal(59),2025,MAR,12
16,E-RICKSHAW(P),West Bengal(59),2025,MAR,"1,979"
17,E-RICKSHAW WITH CART (G),West Bengal(59),2025,MAR,41
18,EXCAVATOR (COMMERCIAL),West Bengal(59),2025,MAR,0
19,EXCAVATOR (NT),West Bengal(59),2025,MAR,25
20,FIRE FIGHTING VEHICLE,West Bengal(59),2025,MAR,0
21,FIRE TENDERS,West Bengal(59),2025,MAR,0
22,FORK LIFT,West Bengal(59),2025,MAR,3
23,GOODS CARRIER,West Bengal(59),2025,MAR,"2,321"
24,HARVESTER,West Bengal(59),2025,MAR,1
25,HEARSES,West Bengal(59),2025,MAR,0
26,LUXURY CAB,West Bengal(59),2025,MAR,106
27,MAXI CAB,West Bengal(59),2025,MAR,59
28,M-CYCLE/SCOOTER,West Bengal(59),2025,MAR,"76,978"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,West Bengal(59),2025,MAR,7
30,MOBILE CANTEEN,West Bengal(59),2025,MAR,0
31,MOBILE CLINIC,West Bengal(59),2025,MAR,0
32,MOPED,West Bengal(59),2025,MAR,209
33,MOTOR CAB,West Bengal(59),2025,MAR,952
34,MOTOR CAR,West Bengal(59),2025,MAR,"7,685"
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,West Bengal(59),2025,MAR,15
36,MOTORISED CYCLE (CC > 25CC),West Bengal(59),2025,MAR,1
37,OMNI BUS,West Bengal(59),2025,MAR,79
38,OMNI BUS (PRIVATE USE),West Bengal(59),2025,MAR,177
39,PRIVATE SERVICE VEHICLE,West Bengal(59),2025,MAR,46
40,QUADRICYCLE (COMMERCIAL),West Bengal(59),2025,MAR,0
41,RECOVERY VEHICLE,West Bengal(59),2025,MAR,0
42,ROAD ROLLER,West Bengal(59),2025,MAR,0
43,THREE WHEELER (GOODS),West Bengal(59),2025,MAR,185
44,THREE WHEELER (PASSENGER),West Bengal(59),2025,MAR,"1,464"
45,THREE WHEELER (PERSONAL),West Bengal(59),2025,MAR,0
46,TOWER WAGON,West Bengal(59),2025,MAR,0
47,TRACTOR (COMMERCIAL),West Bengal(59),2025,MAR,81
48,TRACTOR-TROLLEY(COMMERCIAL),West Bengal(59),2025,MAR,2
49,TRAILER (COMMERCIAL),West Bengal(59),2025,MAR,13
50,TREE TRIMMING VEHICLE,West Bengal(59),2025,MAR,0
51,VEHICLE FITTED WITH COMPRESSOR,West Bengal(59),2025,MAR,1
52,VEHICLE FITTED WITH GENERATOR,West Bengal(59),2025,MAR,4
53,VEHICLE FITTED WITH RIG,West Bengal(59),2025,MAR,0
1,ADAPTED VEHICLE,West Bengal(59),2025,APR,0
2,AGRICULTURAL TRACTOR,West Bengal(59),2025,APR,"1,436"
3,AMBULANCE,West Bengal(59),2025,APR,27
4,ARTICULATED VEHICLE,West Bengal(59),2025,APR,324
5,BREAKDOWN VAN,West Bengal(59),2025,APR,0
6,BUS,West Bengal(59),2025,APR,256
7,CAMPER VAN / TRAILER,West Bengal(59),2025,APR,1
8,CAMPER VAN / TRAILER (PRIVATE USE),West Bengal(59),2025,APR,1
9,CASH VAN,West Bengal(59),2025,APR,0
10,CONSTRUCTION EQUIPMENT VEHICLE,West Bengal(59),2025,APR,100
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),West Bengal(59),2025,APR,1
12,CRANE MOUNTED VEHICLE,West Bengal(59),2025,APR,24
13,DUMPER,West Bengal(59),2025,APR,48
14,EARTH MOVING EQUIPMENT,West Bengal(59),2025,APR,37
15,EDUCATIONAL INSTITUTION BUS,West Bengal(59),2025,APR,11
16,E-RICKSHAW(P),West Bengal(59),2025,APR,"1,525"
17,E-RICKSHAW WITH CART (G),West Bengal(59),2025,APR,48
18,EXCAVATOR (COMMERCIAL),West Bengal(59),2025,APR,0
19,EXCAVATOR (NT),West Bengal(59),2025,APR,23
20,FIRE FIGHTING VEHICLE,West Bengal(59),2025,APR,0
21,FIRE TENDERS,West Bengal(59),2025,APR,0
22,FORK LIFT,West Bengal(59),2025,APR,0
23,GOODS CARRIER,West Bengal(59),2025,APR,"2,445"
24,HARVESTER,West Bengal(59),2025,APR,1
25,HEARSES,West Bengal(59),2025,APR,1
26,LUXURY CAB,West Bengal(59),2025,APR,32
27,MAXI CAB,West Bengal(59),2025,APR,75
28,M-CYCLE/SCOOTER,West Bengal(59),2025,APR,"91,604"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,West Bengal(59),2025,APR,11
30,MOBILE CANTEEN,West Bengal(59),2025,APR,0
31,MOBILE CLINIC,West Bengal(59),2025,APR,2
32,MOPED,West Bengal(59),2025,APR,296
33,MOTOR CAB,West Bengal(59),2025,APR,"1,178"
34,MOTOR CAR,West Bengal(59),2025,APR,"9,267"
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,West Bengal(59),2025,APR,11
36,MOTORISED CYCLE (CC > 25CC),West Bengal(59),2025,APR,1
37,OMNI BUS,West Bengal(59),2025,APR,66
38,OMNI BUS (PRIVATE USE),West Bengal(59),2025,APR,210
39,PRIVATE SERVICE VEHICLE,West Bengal(59),2025,APR,62
40,QUADRICYCLE (COMMERCIAL),West Bengal(59),2025,APR,0
41,RECOVERY VEHICLE,West Bengal(59),2025,APR,0
42,ROAD ROLLER,West Bengal(59),2025,APR,0
43,THREE WHEELER (GOODS),West Bengal(59),2025,APR,187
44,THREE WHEELER (PASSENGER),West Bengal(59),2025,APR,"1,126"
45,THREE WHEELER (PERSONAL),West Bengal(59),2025,APR,0
46,TOWER WAGON,West Bengal(59),2025,APR,0
47,TRACTOR (COMMERCIAL),West Bengal(59),2025,APR,26
48,TRACTOR-TROLLEY(COMMERCIAL),West Bengal(59),2025,APR,0
49,TRAILER (COMMERCIAL),West Bengal(59),2025,APR,3
50,TREE TRIMMING VEHICLE,West Bengal(59),2025,APR,0
51,VEHICLE FITTED WITH COMPRESSOR,West Bengal(59),2025,APR,0
52,VEHICLE FITTED WITH GENERATOR,West Bengal(59),2025,APR,2
53,VEHICLE FITTED WITH RIG,West Bengal(59),2025,APR,0
1,ADAPTED VEHICLE,West Bengal(59),2025,MAY,2
2,AGRICULTURAL TRACTOR,West Bengal(59),2025,MAY,"1,934"
3,AMBULANCE,West Bengal(59),2025,MAY,51
4,ARTICULATED VEHICLE,West Bengal(59),2025,MAY,144
5,BREAKDOWN VAN,West Bengal(59),2025,MAY,1
6,BUS,West Bengal(59),2025,MAY,218
7,CAMPER VAN / TRAILER,West Bengal(59),2025,MAY,5
8,CAMPER VAN / TRAILER (PRIVATE USE),West Bengal(59),2025,MAY,2
9,CASH VAN,West Bengal(59),2025,MAY,6
10,CONSTRUCTION EQUIPMENT VEHICLE,West Bengal(59),2025,MAY,89
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),West Bengal(59),2025,MAY,0
12,CRANE MOUNTED VEHICLE,West Bengal(59),2025,MAY,30
13,DUMPER,West Bengal(59),2025,MAY,26
14,EARTH MOVING EQUIPMENT,West Bengal(59),2025,MAY,44
15,EDUCATIONAL INSTITUTION BUS,West Bengal(59),2025,MAY,11
16,E-RICKSHAW(P),West Bengal(59),2025,MAY,"1,859"
17,E-RICKSHAW WITH CART (G),West Bengal(59),2025,MAY,51
18,EXCAVATOR (COMMERCIAL),West Bengal(59),2025,MAY,0
19,EXCAVATOR (NT),West Bengal(59),2025,MAY,17
20,FIRE FIGHTING VEHICLE,West Bengal(59),2025,MAY,3
21,FIRE TENDERS,West Bengal(59),2025,MAY,0
22,FORK LIFT,West Bengal(59),2025,MAY,0
23,GOODS CARRIER,West Bengal(59),2025,MAY,"2,211"
24,HARVESTER,West Bengal(59),2025,MAY,6
25,HEARSES,West Bengal(59),2025,MAY,2
26,LUXURY CAB,West Bengal(59),2025,MAY,19
27,MAXI CAB,West Bengal(59),2025,MAY,70
28,M-CYCLE/SCOOTER,West Bengal(59),2025,MAY,"92,123"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,West Bengal(59),2025,MAY,7
30,MOBILE CANTEEN,West Bengal(59),2025,MAY,0
31,MOBILE CLINIC,West Bengal(59),2025,MAY,1
32,MOPED,West Bengal(59),2025,MAY,289
33,MOTOR CAB,West Bengal(59),2025,MAY,891
34,MOTOR CAR,West Bengal(59),2025,MAY,"7,255"
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,West Bengal(59),2025,MAY,89
36,MOTORISED CYCLE (CC > 25CC),West Bengal(59),2025,MAY,7
37,OMNI BUS,West Bengal(59),2025,MAY,59
38,OMNI BUS (PRIVATE USE),West Bengal(59),2025,MAY,134
39,PRIVATE SERVICE VEHICLE,West Bengal(59),2025,MAY,48
40,QUADRICYCLE (COMMERCIAL),West Bengal(59),2025,MAY,0
41,RECOVERY VEHICLE,West Bengal(59),2025,MAY,0
42,ROAD ROLLER,West Bengal(59),2025,MAY,0
43,THREE WHEELER (GOODS),West Bengal(59),2025,MAY,177
44,THREE WHEELER (PASSENGER),West Bengal(59),2025,MAY,"1,323"
45,THREE WHEELER (PERSONAL),West Bengal(59),2025,MAY,0
46,TOWER WAGON,West Bengal(59),2025,MAY,0
47,TRACTOR (COMMERCIAL),West Bengal(59),2025,MAY,30
48,TRACTOR-TROLLEY(COMMERCIAL),West Bengal(59),2025,MAY,0
49,TRAILER (COMMERCIAL),West Bengal(59),2025,MAY,5
50,TREE TRIMMING VEHICLE,West Bengal(59),2025,MAY,0
51,VEHICLE FITTED WITH COMPRESSOR,West Bengal(59),2025,MAY,0
52,VEHICLE FITTED WITH GENERATOR,West Bengal(59),2025,MAY,14
53,VEHICLE FITTED WITH RIG,West Bengal(59),2025,MAY,2
1,ADAPTED VEHICLE,West Bengal(59),2025,JUN,0
2,AGRICULTURAL TRACTOR,West Bengal(59),2025,JUN,"2,089"
3,AMBULANCE,West Bengal(59),2025,JUN,271
4,ARTICULATED VEHICLE,West Bengal(59),2025,JUN,147
5,BREAKDOWN VAN,West Bengal(59),2025,JUN,2
6,BUS,West Bengal(59),2025,JUN,191
7,CAMPER VAN / TRAILER,West Bengal(59),2025,JUN,6
8,CAMPER VAN / TRAILER (PRIVATE USE),West Bengal(59),2025,JUN,0
9,CASH VAN,West Bengal(59),2025,JUN,13
10,CONSTRUCTION EQUIPMENT VEHICLE,West Bengal(59),2025,JUN,154
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),West Bengal(59),2025,JUN,0
12,CRANE MOUNTED VEHICLE,West Bengal(59),2025,JUN,49
13,DUMPER,West Bengal(59),2025,JUN,11
14,EARTH MOVING EQUIPMENT,West Bengal(59),2025,JUN,56
15,EDUCATIONAL INSTITUTION BUS,West Bengal(59),2025,JUN,3
16,E-RICKSHAW(P),West Bengal(59),2025,JUN,"1,591"
17,E-RICKSHAW WITH CART (G),West Bengal(59),2025,JUN,63
18,EXCAVATOR (COMMERCIAL),West Bengal(59),2025,JUN,0
19,EXCAVATOR (NT),West Bengal(59),2025,JUN,25
20,FIRE FIGHTING VEHICLE,West Bengal(59),2025,JUN,0
21,FIRE TENDERS,West Bengal(59),2025,JUN,0
22,FORK LIFT,West Bengal(59),2025,JUN,1
23,GOODS CARRIER,West Bengal(59),2025,JUN,"2,063"
24,HARVESTER,West Bengal(59),2025,JUN,0
25,HEARSES,West Bengal(59),2025,JUN,1
26,LUXURY CAB,West Bengal(59),2025,JUN,28
27,MAXI CAB,West Bengal(59),2025,JUN,54
28,M-CYCLE/SCOOTER,West Bengal(59),2025,JUN,"83,577"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,West Bengal(59),2025,JUN,10
30,MOBILE CANTEEN,West Bengal(59),2025,JUN,0
31,MOBILE CLINIC,West Bengal(59),2025,JUN,0
32,MOPED,West Bengal(59),2025,JUN,235
33,MOTOR CAB,West Bengal(59),2025,JUN,954
34,MOTOR CAR,West Bengal(59),2025,JUN,"7,775"
35,MOTOR CYCLE/SCOOTER-USED FOR HIRE,West Bengal(59),2025,JUN,16
36,MOTORISED CYCLE (CC > 25CC),West Bengal(59),2025,JUN,3
37,OMNI BUS,West Bengal(59),2025,JUN,50
38,OMNI BUS (PRIVATE USE),West Bengal(59),2025,JUN,159
39,PRIVATE SERVICE VEHICLE,West Bengal(59),2025,JUN,19
40,QUADRICYCLE (COMMERCIAL),West Bengal(59),2025,JUN,0
41,RECOVERY VEHICLE,West Bengal(59),2025,JUN,2
42,ROAD ROLLER,West Bengal(59),2025,JUN,0
43,THREE WHEELER (GOODS),West Bengal(59),2025,JUN,176
44,THREE WHEELER (PASSENGER),West Bengal(59),2025,JUN,"1,479"
45,THREE WHEELER (PERSONAL),West Bengal(59),2025,JUN,0
46,TOWER WAGON,West Bengal(59),2025,JUN,4
47,TRACTOR (COMMERCIAL),West Bengal(59),2025,JUN,27
48,TRACTOR-TROLLEY(COMMERCIAL),West Bengal(59),2025,JUN,0
49,TRAILER (COMMERCIAL),West Bengal(59),2025,JUN,8
50,TREE TRIMMING VEHICLE,West Bengal(59),2025,JUN,0
51,VEHICLE FITTED WITH COMPRESSOR,West Bengal(59),2025,JUN,0
52,VEHICLE FITTED WITH GENERATOR,West Bengal(59),2025,JUN,5
53,VEHICLE FITTED WITH RIG,West Bengal(59),2025,JUN,0
1,ADAPTED VEHICLE,West Bengal(59),2025,JUL,1
2,AGRICULTURAL TRACTOR,West Bengal(59),2025,JUL,"2,616"
3,AMBULANCE,West Bengal(59),2025,JUL,564
4,ARTICULATED VEHICLE,West Bengal(59),2025,JUL,141
5,BREAKDOWN VAN,West Bengal(59),2025,JUL,1
6,BUS,West Bengal(59),2025,JUL,241
7,CAMPER VAN / TRAILER,West Bengal(59),2025,JUL,2
8,CAMPER VAN / TRAILER (PRIVATE USE),West Bengal(59),2025,JUL,0
9,CASH VAN,West Bengal(59),2025,JUL,4
10,CONSTRUCTION EQUIPMENT VEHICLE,West Bengal(59),2025,JUL,46
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),West Bengal(59),2025,JUL,2
12,CRANE MOUNTED VEHICLE,West Bengal(59),2025,JUL,15
13,DUMPER,West Bengal(59),2025,JUL,9
