S No,Norms,State,Year,Vehicle Category,Value
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,3WN,0
3,CEV STAGE V,Lakshadweep(9),2025,3WN,0
4,NOT AVAILABLE,Lakshadweep(9),2025,3WN,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,3WT,20
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,3WT,0
3,CEV STAGE V,Lakshadweep(9),2025,3WT,0
4,NOT AVAILABLE,Lakshadweep(9),2025,3WT,5
1,BHARAT STAGE VI,Lakshadweep(9),2025,4WIC,0
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,4WIC,0
3,CEV STAGE V,Lakshadweep(9),2025,4WIC,0
4,NOT AVAILABLE,Lakshadweep(9),2025,4WIC,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,HGV,0
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,HGV,0
3,CEV STAGE V,Lakshadweep(9),2025,HGV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,HGV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,HMV,0
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,HMV,0
3,CEV STAGE V,Lakshadweep(9),2025,HMV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,HMV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,HPV,0
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,HPV,0
3,CEV STAGE V,Lakshadweep(9),2025,HPV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,HPV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,LGV,4
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,LGV,1
3,CEV STAGE V,Lakshadweep(9),2025,LGV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,LGV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,LMV,19
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,LMV,0
3,CEV STAGE V,Lakshadweep(9),2025,LMV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,LMV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,LPV,6
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,LPV,0
3,CEV STAGE V,Lakshadweep(9),2025,LPV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,LPV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,MGV,4
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,MGV,0
3,CEV STAGE V,Lakshadweep(9),2025,MGV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,MGV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,MMV,0
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,MMV,0
3,CEV STAGE V,Lakshadweep(9),2025,MMV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,MMV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,MPV,0
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,MPV,0
3,CEV STAGE V,Lakshadweep(9),2025,MPV,0
4,NOT AVAILABLE,Lakshadweep(9),2025,MPV,0
1,BHARAT STAGE VI,Lakshadweep(9),2025,OTH,2
2,BHARAT (TREM) STAGE III A,Lakshadweep(9),2025,OTH,0
3,CEV STAGE V,Lakshadweep(9),2025,OTH,2
4,NOT AVAILABLE,Lakshadweep(9),2025,OTH,225
1,BHARAT STAGE III,Maharashtra(59),2025,2WIC,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,2WIC,0
3,BHARAT STAGE IV,Maharashtra(59),2025,2WIC,0
4,BHARAT STAGE VI,Maharashtra(59),2025,2WIC,801
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,2WIC,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,2WIC,0
7,CEV STAGE IV,Maharashtra(59),2025,2WIC,0
8,CEV STAGE V,Maharashtra(59),2025,2WIC,0
9,EURO 6,Maharashtra(59),2025,2WIC,0
10,EURO 6D,Maharashtra(59),2025,2WIC,0
11,NOT AVAILABLE,Maharashtra(59),2025,2WIC,4
12,TREM STAGE IV,Maharashtra(59),2025,2WIC,0
13,TREM STAGE V,Maharashtra(59),2025,2WIC,0
1,BHARAT STAGE III,Maharashtra(59),2025,2WN,6
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,2WN,0
3,BHARAT STAGE IV,Maharashtra(59),2025,2WN,11
4,BHARAT STAGE VI,Maharashtra(59),2025,2WN,"20,77,639"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,2WN,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,2WN,0
7,CEV STAGE IV,Maharashtra(59),2025,2WN,0
8,CEV STAGE V,Maharashtra(59),2025,2WN,0
9,EURO 6,Maharashtra(59),2025,2WN,0
10,EURO 6D,Maharashtra(59),2025,2WN,0
11,NOT AVAILABLE,Maharashtra(59),2025,2WN,"2,16,076"
12,TREM STAGE IV,Maharashtra(59),2025,2WN,0
13,TREM STAGE V,Maharashtra(59),2025,2WN,0
1,BHARAT STAGE III,Maharashtra(59),2025,2WT,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,2WT,0
3,BHARAT STAGE IV,Maharashtra(59),2025,2WT,0
4,BHARAT STAGE VI,Maharashtra(59),2025,2WT,35
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,2WT,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,2WT,0
7,CEV STAGE IV,Maharashtra(59),2025,2WT,0
8,CEV STAGE V,Maharashtra(59),2025,2WT,0
9,EURO 6,Maharashtra(59),2025,2WT,0
10,EURO 6D,Maharashtra(59),2025,2WT,0
11,NOT AVAILABLE,Maharashtra(59),2025,2WT,100
12,TREM STAGE IV,Maharashtra(59),2025,2WT,0
13,TREM STAGE V,Maharashtra(59),2025,2WT,0
1,BHARAT STAGE III,Maharashtra(59),2025,3WIC,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,3WIC,0
3,BHARAT STAGE IV,Maharashtra(59),2025,3WIC,0
4,BHARAT STAGE VI,Maharashtra(59),2025,3WIC,0
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,3WIC,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,3WIC,0
7,CEV STAGE IV,Maharashtra(59),2025,3WIC,0
8,CEV STAGE V,Maharashtra(59),2025,3WIC,0
9,EURO 6,Maharashtra(59),2025,3WIC,0
10,EURO 6D,Maharashtra(59),2025,3WIC,0
11,NOT AVAILABLE,Maharashtra(59),2025,3WIC,0
12,TREM STAGE IV,Maharashtra(59),2025,3WIC,0
13,TREM STAGE V,Maharashtra(59),2025,3WIC,0
1,BHARAT STAGE III,Maharashtra(59),2025,3WN,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,3WN,0
3,BHARAT STAGE IV,Maharashtra(59),2025,3WN,0
4,BHARAT STAGE VI,Maharashtra(59),2025,3WN,3
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,3WN,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,3WN,0
7,CEV STAGE IV,Maharashtra(59),2025,3WN,0
8,CEV STAGE V,Maharashtra(59),2025,3WN,0
9,EURO 6,Maharashtra(59),2025,3WN,0
10,EURO 6D,Maharashtra(59),2025,3WN,0
11,NOT AVAILABLE,Maharashtra(59),2025,3WN,7
12,TREM STAGE IV,Maharashtra(59),2025,3WN,0
13,TREM STAGE V,Maharashtra(59),2025,3WN,0
1,BHARAT STAGE III,Maharashtra(59),2025,3WT,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,3WT,0
3,BHARAT STAGE IV,Maharashtra(59),2025,3WT,3
4,BHARAT STAGE VI,Maharashtra(59),2025,3WT,"78,713"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,3WT,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,3WT,0
7,CEV STAGE IV,Maharashtra(59),2025,3WT,0
8,CEV STAGE V,Maharashtra(59),2025,3WT,0
9,EURO 6,Maharashtra(59),2025,3WT,0
10,EURO 6D,Maharashtra(59),2025,3WT,0
11,NOT AVAILABLE,Maharashtra(59),2025,3WT,"15,784"
12,TREM STAGE IV,Maharashtra(59),2025,3WT,0
13,TREM STAGE V,Maharashtra(59),2025,3WT,0
1,BHARAT STAGE III,Maharashtra(59),2025,4WIC,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,4WIC,0
3,BHARAT STAGE IV,Maharashtra(59),2025,4WIC,0
4,BHARAT STAGE VI,Maharashtra(59),2025,4WIC,590
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,4WIC,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,4WIC,0
7,CEV STAGE IV,Maharashtra(59),2025,4WIC,0
8,CEV STAGE V,Maharashtra(59),2025,4WIC,0
9,EURO 6,Maharashtra(59),2025,4WIC,0
10,EURO 6D,Maharashtra(59),2025,4WIC,0
11,NOT AVAILABLE,Maharashtra(59),2025,4WIC,5
12,TREM STAGE IV,Maharashtra(59),2025,4WIC,0
13,TREM STAGE V,Maharashtra(59),2025,4WIC,0
1,BHARAT STAGE III,Maharashtra(59),2025,HGV,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,HGV,0
3,BHARAT STAGE IV,Maharashtra(59),2025,HGV,1
4,BHARAT STAGE VI,Maharashtra(59),2025,HGV,"41,864"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,HGV,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,HGV,0
7,CEV STAGE IV,Maharashtra(59),2025,HGV,0
8,CEV STAGE V,Maharashtra(59),2025,HGV,0
9,EURO 6,Maharashtra(59),2025,HGV,1
10,EURO 6D,Maharashtra(59),2025,HGV,0
11,NOT AVAILABLE,Maharashtra(59),2025,HGV,941
12,TREM STAGE IV,Maharashtra(59),2025,HGV,0
13,TREM STAGE V,Maharashtra(59),2025,HGV,0
1,BHARAT STAGE III,Maharashtra(59),2025,HMV,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,HMV,38
3,BHARAT STAGE IV,Maharashtra(59),2025,HMV,0
4,BHARAT STAGE VI,Maharashtra(59),2025,HMV,121
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,HMV,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,HMV,0
7,CEV STAGE IV,Maharashtra(59),2025,HMV,88
8,CEV STAGE V,Maharashtra(59),2025,HMV,96
9,EURO 6,Maharashtra(59),2025,HMV,367
10,EURO 6D,Maharashtra(59),2025,HMV,0
11,NOT AVAILABLE,Maharashtra(59),2025,HMV,5
12,TREM STAGE IV,Maharashtra(59),2025,HMV,7
13,TREM STAGE V,Maharashtra(59),2025,HMV,1
1,BHARAT STAGE III,Maharashtra(59),2025,HPV,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,HPV,0
3,BHARAT STAGE IV,Maharashtra(59),2025,HPV,0
4,BHARAT STAGE VI,Maharashtra(59),2025,HPV,"3,943"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,HPV,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,HPV,0
7,CEV STAGE IV,Maharashtra(59),2025,HPV,0
8,CEV STAGE V,Maharashtra(59),2025,HPV,0
9,EURO 6,Maharashtra(59),2025,HPV,0
10,EURO 6D,Maharashtra(59),2025,HPV,0
11,NOT AVAILABLE,Maharashtra(59),2025,HPV,"1,437"
12,TREM STAGE IV,Maharashtra(59),2025,HPV,0
13,TREM STAGE V,Maharashtra(59),2025,HPV,0
1,BHARAT STAGE III,Maharashtra(59),2025,LGV,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,LGV,0
3,BHARAT STAGE IV,Maharashtra(59),2025,LGV,1
4,BHARAT STAGE VI,Maharashtra(59),2025,LGV,"84,497"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,LGV,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,LGV,64
7,CEV STAGE IV,Maharashtra(59),2025,LGV,0
8,CEV STAGE V,Maharashtra(59),2025,LGV,0
9,EURO 6,Maharashtra(59),2025,LGV,0
10,EURO 6D,Maharashtra(59),2025,LGV,0
11,NOT AVAILABLE,Maharashtra(59),2025,LGV,"2,523"
12,TREM STAGE IV,Maharashtra(59),2025,LGV,6
13,TREM STAGE V,Maharashtra(59),2025,LGV,0
1,BHARAT STAGE III,Maharashtra(59),2025,LMV,78
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,LMV,12
3,BHARAT STAGE IV,Maharashtra(59),2025,LMV,25
4,BHARAT STAGE VI,Maharashtra(59),2025,LMV,"4,77,570"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,LMV,7
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,LMV,"1,43,588"
7,CEV STAGE IV,Maharashtra(59),2025,LMV,18
8,CEV STAGE V,Maharashtra(59),2025,LMV,5
9,EURO 6,Maharashtra(59),2025,LMV,10
10,EURO 6D,Maharashtra(59),2025,LMV,1
11,NOT AVAILABLE,Maharashtra(59),2025,LMV,"46,235"
12,TREM STAGE IV,Maharashtra(59),2025,LMV,"2,649"
13,TREM STAGE V,Maharashtra(59),2025,LMV,0
1,BHARAT STAGE III,Maharashtra(59),2025,LPV,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,LPV,0
3,BHARAT STAGE IV,Maharashtra(59),2025,LPV,3
4,BHARAT STAGE VI,Maharashtra(59),2025,LPV,"61,304"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,LPV,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,LPV,0
7,CEV STAGE IV,Maharashtra(59),2025,LPV,0
8,CEV STAGE V,Maharashtra(59),2025,LPV,0
9,EURO 6,Maharashtra(59),2025,LPV,0
10,EURO 6D,Maharashtra(59),2025,LPV,0
11,NOT AVAILABLE,Maharashtra(59),2025,LPV,"1,144"
12,TREM STAGE IV,Maharashtra(59),2025,LPV,0
13,TREM STAGE V,Maharashtra(59),2025,LPV,0
1,BHARAT STAGE III,Maharashtra(59),2025,MGV,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,MGV,0
3,BHARAT STAGE IV,Maharashtra(59),2025,MGV,0
4,BHARAT STAGE VI,Maharashtra(59),2025,MGV,"9,861"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,MGV,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,MGV,0
7,CEV STAGE IV,Maharashtra(59),2025,MGV,0
8,CEV STAGE V,Maharashtra(59),2025,MGV,0
9,EURO 6,Maharashtra(59),2025,MGV,0
10,EURO 6D,Maharashtra(59),2025,MGV,0
11,NOT AVAILABLE,Maharashtra(59),2025,MGV,10
12,TREM STAGE IV,Maharashtra(59),2025,MGV,0
13,TREM STAGE V,Maharashtra(59),2025,MGV,0
1,BHARAT STAGE III,Maharashtra(59),2025,MMV,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,MMV,122
3,BHARAT STAGE IV,Maharashtra(59),2025,MMV,0
4,BHARAT STAGE VI,Maharashtra(59),2025,MMV,64
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,MMV,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,MMV,105
7,CEV STAGE IV,Maharashtra(59),2025,MMV,153
8,CEV STAGE V,Maharashtra(59),2025,MMV,127
9,EURO 6,Maharashtra(59),2025,MMV,0
10,EURO 6D,Maharashtra(59),2025,MMV,0
11,NOT AVAILABLE,Maharashtra(59),2025,MMV,"2,075"
12,TREM STAGE IV,Maharashtra(59),2025,MMV,3
13,TREM STAGE V,Maharashtra(59),2025,MMV,0
1,BHARAT STAGE III,Maharashtra(59),2025,MPV,0
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,MPV,0
3,BHARAT STAGE IV,Maharashtra(59),2025,MPV,0
4,BHARAT STAGE VI,Maharashtra(59),2025,MPV,"4,030"
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,MPV,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,MPV,0
7,CEV STAGE IV,Maharashtra(59),2025,MPV,0
8,CEV STAGE V,Maharashtra(59),2025,MPV,0
9,EURO 6,Maharashtra(59),2025,MPV,0
10,EURO 6D,Maharashtra(59),2025,MPV,0
11,NOT AVAILABLE,Maharashtra(59),2025,MPV,5
12,TREM STAGE IV,Maharashtra(59),2025,MPV,0
13,TREM STAGE V,Maharashtra(59),2025,MPV,0
1,BHARAT STAGE III,Maharashtra(59),2025,OTH,3
2,BHARAT STAGE III (CEV),Maharashtra(59),2025,OTH,"2,207"
3,BHARAT STAGE IV,Maharashtra(59),2025,OTH,0
4,BHARAT STAGE VI,Maharashtra(59),2025,OTH,191
5,BHARAT (TREM) STAGE III,Maharashtra(59),2025,OTH,0
6,BHARAT (TREM) STAGE III A,Maharashtra(59),2025,OTH,14
7,CEV STAGE IV,Maharashtra(59),2025,OTH,"2,782"
8,CEV STAGE V,Maharashtra(59),2025,OTH,"6,194"
9,EURO 6,Maharashtra(59),2025,OTH,16
10,EURO 6D,Maharashtra(59),2025,OTH,0
11,NOT AVAILABLE,Maharashtra(59),2025,OTH,8
12,TREM STAGE IV,Maharashtra(59),2025,OTH,"1,375"
13,TREM STAGE V,Maharashtra(59),2025,OTH,424
1,BHARAT STAGE I,Meghalaya(15),2025,2WIC,0
2,BHARAT STAGE II,Meghalaya(15),2025,2WIC,0
3,BHARAT STAGE III,Meghalaya(15),2025,2WIC,0
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,2WIC,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,2WIC,0
6,BHARAT STAGE IV,Meghalaya(15),2025,2WIC,0
7,BHARAT STAGE VI,Meghalaya(15),2025,2WIC,0
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,2WIC,0
9,CEV STAGE IV,Meghalaya(15),2025,2WIC,0
10,CEV STAGE V,Meghalaya(15),2025,2WIC,0
11,EURO 6,Meghalaya(15),2025,2WIC,0
12,NOT AVAILABLE,Meghalaya(15),2025,2WIC,0
13,TREM STAGE IV,Meghalaya(15),2025,2WIC,0
1,BHARAT STAGE I,Meghalaya(15),2025,2WN,0
2,BHARAT STAGE II,Meghalaya(15),2025,2WN,0
3,BHARAT STAGE III,Meghalaya(15),2025,2WN,0
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,2WN,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,2WN,0
6,BHARAT STAGE IV,Meghalaya(15),2025,2WN,12
7,BHARAT STAGE VI,Meghalaya(15),2025,2WN,"24,243"
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,2WN,0
9,CEV STAGE IV,Meghalaya(15),2025,2WN,0
10,CEV STAGE V,Meghalaya(15),2025,2WN,0
11,EURO 6,Meghalaya(15),2025,2WN,0
12,NOT AVAILABLE,Meghalaya(15),2025,2WN,224
13,TREM STAGE IV,Meghalaya(15),2025,2WN,0
1,BHARAT STAGE I,Meghalaya(15),2025,2WT,0
2,BHARAT STAGE II,Meghalaya(15),2025,2WT,0
3,BHARAT STAGE III,Meghalaya(15),2025,2WT,0
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,2WT,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,2WT,0
6,BHARAT STAGE IV,Meghalaya(15),2025,2WT,0
7,BHARAT STAGE VI,Meghalaya(15),2025,2WT,8
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,2WT,0
9,CEV STAGE IV,Meghalaya(15),2025,2WT,0
10,CEV STAGE V,Meghalaya(15),2025,2WT,0
11,EURO 6,Meghalaya(15),2025,2WT,0
12,NOT AVAILABLE,Meghalaya(15),2025,2WT,0
13,TREM STAGE IV,Meghalaya(15),2025,2WT,0
1,BHARAT STAGE I,Meghalaya(15),2025,3WIC,0
2,BHARAT STAGE II,Meghalaya(15),2025,3WIC,0
3,BHARAT STAGE III,Meghalaya(15),2025,3WIC,0
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,3WIC,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,3WIC,0
6,BHARAT STAGE IV,Meghalaya(15),2025,3WIC,0
7,BHARAT STAGE VI,Meghalaya(15),2025,3WIC,0
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,3WIC,0
9,CEV STAGE IV,Meghalaya(15),2025,3WIC,0
10,CEV STAGE V,Meghalaya(15),2025,3WIC,0
11,EURO 6,Meghalaya(15),2025,3WIC,0
12,NOT AVAILABLE,Meghalaya(15),2025,3WIC,0
13,TREM STAGE IV,Meghalaya(15),2025,3WIC,0
1,BHARAT STAGE I,Meghalaya(15),2025,3WN,0
2,BHARAT STAGE II,Meghalaya(15),2025,3WN,0
3,BHARAT STAGE III,Meghalaya(15),2025,3WN,0
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,3WN,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,3WN,0
6,BHARAT STAGE IV,Meghalaya(15),2025,3WN,0
7,BHARAT STAGE VI,Meghalaya(15),2025,3WN,8
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,3WN,0
9,CEV STAGE IV,Meghalaya(15),2025,3WN,0
10,CEV STAGE V,Meghalaya(15),2025,3WN,0
11,EURO 6,Meghalaya(15),2025,3WN,0
12,NOT AVAILABLE,Meghalaya(15),2025,3WN,1
13,TREM STAGE IV,Meghalaya(15),2025,3WN,0
1,BHARAT STAGE I,Meghalaya(15),2025,3WT,0
2,BHARAT STAGE II,Meghalaya(15),2025,3WT,0
3,BHARAT STAGE III,Meghalaya(15),2025,3WT,0
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,3WT,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,3WT,0
6,BHARAT STAGE IV,Meghalaya(15),2025,3WT,0
7,BHARAT STAGE VI,Meghalaya(15),2025,3WT,550
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,3WT,0
9,CEV STAGE IV,Meghalaya(15),2025,3WT,0
10,CEV STAGE V,Meghalaya(15),2025,3WT,0
11,EURO 6,Meghalaya(15),2025,3WT,0
12,NOT AVAILABLE,Meghalaya(15),2025,3WT,593
13,TREM STAGE IV,Meghalaya(15),2025,3WT,0
1,BHARAT STAGE I,Meghalaya(15),2025,4WIC,0
2,BHARAT STAGE II,Meghalaya(15),2025,4WIC,0
3,BHARAT STAGE III,Meghalaya(15),2025,4WIC,0
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,4WIC,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,4WIC,0
6,BHARAT STAGE IV,Meghalaya(15),2025,4WIC,0
7,BHARAT STAGE VI,Meghalaya(15),2025,4WIC,0
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,4WIC,0
9,CEV STAGE IV,Meghalaya(15),2025,4WIC,0
10,CEV STAGE V,Meghalaya(15),2025,4WIC,0
11,EURO 6,Meghalaya(15),2025,4WIC,0
12,NOT AVAILABLE,Meghalaya(15),2025,4WIC,0
13,TREM STAGE IV,Meghalaya(15),2025,4WIC,0
1,BHARAT STAGE I,Meghalaya(15),2025,HGV,0
2,BHARAT STAGE II,Meghalaya(15),2025,HGV,3
3,BHARAT STAGE III,Meghalaya(15),2025,HGV,87
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,HGV,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,HGV,1
6,BHARAT STAGE IV,Meghalaya(15),2025,HGV,4
7,BHARAT STAGE VI,Meghalaya(15),2025,HGV,351
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,HGV,0
9,CEV STAGE IV,Meghalaya(15),2025,HGV,0
10,CEV STAGE V,Meghalaya(15),2025,HGV,0
11,EURO 6,Meghalaya(15),2025,HGV,0
12,NOT AVAILABLE,Meghalaya(15),2025,HGV,5
13,TREM STAGE IV,Meghalaya(15),2025,HGV,0
1,BHARAT STAGE I,Meghalaya(15),2025,HMV,0
2,BHARAT STAGE II,Meghalaya(15),2025,HMV,0
3,BHARAT STAGE III,Meghalaya(15),2025,HMV,4
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,HMV,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,HMV,0
6,BHARAT STAGE IV,Meghalaya(15),2025,HMV,6
7,BHARAT STAGE VI,Meghalaya(15),2025,HMV,14
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,HMV,0
9,CEV STAGE IV,Meghalaya(15),2025,HMV,16
10,CEV STAGE V,Meghalaya(15),2025,HMV,4
11,EURO 6,Meghalaya(15),2025,HMV,0
12,NOT AVAILABLE,Meghalaya(15),2025,HMV,0
13,TREM STAGE IV,Meghalaya(15),2025,HMV,0
1,BHARAT STAGE I,Meghalaya(15),2025,HPV,0
2,BHARAT STAGE II,Meghalaya(15),2025,HPV,0
3,BHARAT STAGE III,Meghalaya(15),2025,HPV,0
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,HPV,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,HPV,0
6,BHARAT STAGE IV,Meghalaya(15),2025,HPV,5
7,BHARAT STAGE VI,Meghalaya(15),2025,HPV,18
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,HPV,0
9,CEV STAGE IV,Meghalaya(15),2025,HPV,0
10,CEV STAGE V,Meghalaya(15),2025,HPV,0
11,EURO 6,Meghalaya(15),2025,HPV,0
12,NOT AVAILABLE,Meghalaya(15),2025,HPV,0
13,TREM STAGE IV,Meghalaya(15),2025,HPV,0
1,BHARAT STAGE I,Meghalaya(15),2025,LGV,0
2,BHARAT STAGE II,Meghalaya(15),2025,LGV,5
3,BHARAT STAGE III,Meghalaya(15),2025,LGV,135
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,LGV,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,LGV,26
6,BHARAT STAGE IV,Meghalaya(15),2025,LGV,1
7,BHARAT STAGE VI,Meghalaya(15),2025,LGV,"2,151"
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,LGV,8
9,CEV STAGE IV,Meghalaya(15),2025,LGV,0
10,CEV STAGE V,Meghalaya(15),2025,LGV,0
11,EURO 6,Meghalaya(15),2025,LGV,0
12,NOT AVAILABLE,Meghalaya(15),2025,LGV,11
13,TREM STAGE IV,Meghalaya(15),2025,LGV,2
1,BHARAT STAGE I,Meghalaya(15),2025,LMV,0
2,BHARAT STAGE II,Meghalaya(15),2025,LMV,11
3,BHARAT STAGE III,Meghalaya(15),2025,LMV,38
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,LMV,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,LMV,14
6,BHARAT STAGE IV,Meghalaya(15),2025,LMV,18
7,BHARAT STAGE VI,Meghalaya(15),2025,LMV,"11,943"
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,LMV,20
9,CEV STAGE IV,Meghalaya(15),2025,LMV,5
10,CEV STAGE V,Meghalaya(15),2025,LMV,0
11,EURO 6,Meghalaya(15),2025,LMV,1
12,NOT AVAILABLE,Meghalaya(15),2025,LMV,113
13,TREM STAGE IV,Meghalaya(15),2025,LMV,0
1,BHARAT STAGE I,Meghalaya(15),2025,LPV,0
2,BHARAT STAGE II,Meghalaya(15),2025,LPV,1
3,BHARAT STAGE III,Meghalaya(15),2025,LPV,5
4,BHARAT STAGE III (CEV),Meghalaya(15),2025,LPV,0
5,BHARAT STAGE III/IV,Meghalaya(15),2025,LPV,4
6,BHARAT STAGE IV,Meghalaya(15),2025,LPV,0
7,BHARAT STAGE VI,Meghalaya(15),2025,LPV,"2,545"
8,BHARAT (TREM) STAGE III A,Meghalaya(15),2025,LPV,0
9,CEV STAGE IV,Meghalaya(15),2025,LPV,0
