S No,Vehicle Class,State,Year,Vehicle Category,Value
46,THREE WHEELER (GOODS),Haryana(104),2025,EURO  6AD,0
47,THREE WHEELER (PASSENGER),Haryana(104),2025,EURO  6AD,0
48,TOW TRUCK,Haryana(104),2025,EURO  6AD,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,EURO  6AD,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,EURO  6AD,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,EURO  6AD,0
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,EURO  6AD,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,EURO  6AD,0
1,ADAPTED VEHICLE,Haryana(104),2025,EURO 6B,0
2,AGRICULTURAL TRACTOR,Haryana(104),2025,EURO 6B,0
3,AMBULANCE,Haryana(104),2025,EURO 6B,0
4,ANIMAL AMBULANCE,Haryana(104),2025,EURO 6B,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,EURO 6B,0
6,ARTICULATED VEHICLE,Haryana(104),2025,EURO 6B,0
7,BUS,Haryana(104),2025,EURO 6B,0
8,CAMPER VAN / TRAILER,Haryana(104),2025,EURO 6B,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,EURO 6B,0
10,CASH VAN,Haryana(104),2025,EURO 6B,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,EURO 6B,0
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,EURO 6B,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,EURO 6B,0
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,EURO 6B,0
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,EURO 6B,0
16,E-RICKSHAW(P),Haryana(104),2025,EURO 6B,0
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,EURO 6B,0
18,EXCAVATOR (NT),Haryana(104),2025,EURO 6B,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,EURO 6B,0
20,FIRE TENDERS,Haryana(104),2025,EURO 6B,0
21,FORK LIFT,Haryana(104),2025,EURO 6B,0
22,GOODS CARRIER,Haryana(104),2025,EURO 6B,0
23,HARVESTER,Haryana(104),2025,EURO 6B,0
24,HEARSES,Haryana(104),2025,EURO 6B,0
25,LIBRARY VAN,Haryana(104),2025,EURO 6B,0
26,LUXURY CAB,Haryana(104),2025,EURO 6B,0
27,MAXI CAB,Haryana(104),2025,EURO 6B,0
28,M-CYCLE/SCOOTER,Haryana(104),2025,EURO 6B,0
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,EURO 6B,0
30,MOBILE CANTEEN,Haryana(104),2025,EURO 6B,0
31,MOBILE CLINIC,Haryana(104),2025,EURO 6B,0
32,MOBILE WORKSHOP,Haryana(104),2025,EURO 6B,0
33,MOPED,Haryana(104),2025,EURO 6B,0
34,MOTOR CAB,Haryana(104),2025,EURO 6B,0
35,MOTOR CAR,Haryana(104),2025,EURO 6B,0
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,EURO 6B,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,EURO 6B,0
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,EURO 6B,0
39,OMNI BUS,Haryana(104),2025,EURO 6B,0
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,EURO 6B,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,EURO 6B,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,EURO 6B,0
43,RECOVERY VEHICLE,Haryana(104),2025,EURO 6B,0
44,ROAD ROLLER,Haryana(104),2025,EURO 6B,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,EURO 6B,0
46,THREE WHEELER (GOODS),Haryana(104),2025,EURO 6B,0
47,THREE WHEELER (PASSENGER),Haryana(104),2025,EURO 6B,0
48,TOW TRUCK,Haryana(104),2025,EURO 6B,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,EURO 6B,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,EURO 6B,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,EURO 6B,0
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,EURO 6B,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,EURO 6B,0
1,ADAPTED VEHICLE,Haryana(104),2025,EURO 6C,0
2,AGRICULTURAL TRACTOR,Haryana(104),2025,EURO 6C,0
3,AMBULANCE,Haryana(104),2025,EURO 6C,0
4,ANIMAL AMBULANCE,Haryana(104),2025,EURO 6C,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,EURO 6C,0
6,ARTICULATED VEHICLE,Haryana(104),2025,EURO 6C,0
7,BUS,Haryana(104),2025,EURO 6C,0
8,CAMPER VAN / TRAILER,Haryana(104),2025,EURO 6C,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,EURO 6C,0
10,CASH VAN,Haryana(104),2025,EURO 6C,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,EURO 6C,0
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,EURO 6C,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,EURO 6C,0
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,EURO 6C,0
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,EURO 6C,0
16,E-RICKSHAW(P),Haryana(104),2025,EURO 6C,0
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,EURO 6C,0
18,EXCAVATOR (NT),Haryana(104),2025,EURO 6C,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,EURO 6C,0
20,FIRE TENDERS,Haryana(104),2025,EURO 6C,0
21,FORK LIFT,Haryana(104),2025,EURO 6C,0
22,GOODS CARRIER,Haryana(104),2025,EURO 6C,0
23,HARVESTER,Haryana(104),2025,EURO 6C,0
24,HEARSES,Haryana(104),2025,EURO 6C,0
25,LIBRARY VAN,Haryana(104),2025,EURO 6C,0
26,LUXURY CAB,Haryana(104),2025,EURO 6C,0
27,MAXI CAB,Haryana(104),2025,EURO 6C,0
28,M-CYCLE/SCOOTER,Haryana(104),2025,EURO 6C,0
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,EURO 6C,0
30,MOBILE CANTEEN,Haryana(104),2025,EURO 6C,0
31,MOBILE CLINIC,Haryana(104),2025,EURO 6C,0
32,MOBILE WORKSHOP,Haryana(104),2025,EURO 6C,0
33,MOPED,Haryana(104),2025,EURO 6C,0
34,MOTOR CAB,Haryana(104),2025,EURO 6C,0
35,MOTOR CAR,Haryana(104),2025,EURO 6C,0
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,EURO 6C,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,EURO 6C,0
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,EURO 6C,0
39,OMNI BUS,Haryana(104),2025,EURO 6C,0
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,EURO 6C,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,EURO 6C,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,EURO 6C,0
43,RECOVERY VEHICLE,Haryana(104),2025,EURO 6C,0
44,ROAD ROLLER,Haryana(104),2025,EURO 6C,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,EURO 6C,0
46,THREE WHEELER (GOODS),Haryana(104),2025,EURO 6C,0
47,THREE WHEELER (PASSENGER),Haryana(104),2025,EURO 6C,0
48,TOW TRUCK,Haryana(104),2025,EURO 6C,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,EURO 6C,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,EURO 6C,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,EURO 6C,0
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,EURO 6C,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,EURO 6C,0
1,ADAPTED VEHICLE,Haryana(104),2025,EURO 6D,0
2,AGRICULTURAL TRACTOR,Haryana(104),2025,EURO 6D,0
3,AMBULANCE,Haryana(104),2025,EURO 6D,0
4,ANIMAL AMBULANCE,Haryana(104),2025,EURO 6D,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,EURO 6D,0
6,ARTICULATED VEHICLE,Haryana(104),2025,EURO 6D,0
7,BUS,Haryana(104),2025,EURO 6D,0
8,CAMPER VAN / TRAILER,Haryana(104),2025,EURO 6D,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,EURO 6D,0
10,CASH VAN,Haryana(104),2025,EURO 6D,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,EURO 6D,0
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,EURO 6D,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,EURO 6D,0
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,EURO 6D,0
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,EURO 6D,0
16,E-RICKSHAW(P),Haryana(104),2025,EURO 6D,0
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,EURO 6D,0
18,EXCAVATOR (NT),Haryana(104),2025,EURO 6D,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,EURO 6D,0
20,FIRE TENDERS,Haryana(104),2025,EURO 6D,0
21,FORK LIFT,Haryana(104),2025,EURO 6D,0
22,GOODS CARRIER,Haryana(104),2025,EURO 6D,0
23,HARVESTER,Haryana(104),2025,EURO 6D,0
24,HEARSES,Haryana(104),2025,EURO 6D,0
25,LIBRARY VAN,Haryana(104),2025,EURO 6D,0
26,LUXURY CAB,Haryana(104),2025,EURO 6D,0
27,MAXI CAB,Haryana(104),2025,EURO 6D,0
28,M-CYCLE/SCOOTER,Haryana(104),2025,EURO 6D,0
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,EURO 6D,0
30,MOBILE CANTEEN,Haryana(104),2025,EURO 6D,0
31,MOBILE CLINIC,Haryana(104),2025,EURO 6D,0
32,MOBILE WORKSHOP,Haryana(104),2025,EURO 6D,0
33,MOPED,Haryana(104),2025,EURO 6D,0
34,MOTOR CAB,Haryana(104),2025,EURO 6D,0
35,MOTOR CAR,Haryana(104),2025,EURO 6D,0
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,EURO 6D,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,EURO 6D,0
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,EURO 6D,0
39,OMNI BUS,Haryana(104),2025,EURO 6D,0
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,EURO 6D,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,EURO 6D,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,EURO 6D,0
43,RECOVERY VEHICLE,Haryana(104),2025,EURO 6D,0
44,ROAD ROLLER,Haryana(104),2025,EURO 6D,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,EURO 6D,0
46,THREE WHEELER (GOODS),Haryana(104),2025,EURO 6D,0
47,THREE WHEELER (PASSENGER),Haryana(104),2025,EURO 6D,0
48,TOW TRUCK,Haryana(104),2025,EURO 6D,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,EURO 6D,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,EURO 6D,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,EURO 6D,0
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,EURO 6D,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,EURO 6D,0
1,ADAPTED VEHICLE,Haryana(104),2025,Not Applicable,0
2,AGRICULTURAL TRACTOR,Haryana(104),2025,Not Applicable,0
3,AMBULANCE,Haryana(104),2025,Not Applicable,0
4,ANIMAL AMBULANCE,Haryana(104),2025,Not Applicable,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,Not Applicable,0
6,ARTICULATED VEHICLE,Haryana(104),2025,Not Applicable,0
7,BUS,Haryana(104),2025,Not Applicable,0
8,CAMPER VAN / TRAILER,Haryana(104),2025,Not Applicable,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,Not Applicable,0
10,CASH VAN,Haryana(104),2025,Not Applicable,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,Not Applicable,0
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,Not Applicable,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,Not Applicable,0
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,Not Applicable,0
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,Not Applicable,0
16,E-RICKSHAW(P),Haryana(104),2025,Not Applicable,0
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,Not Applicable,0
18,EXCAVATOR (NT),Haryana(104),2025,Not Applicable,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,Not Applicable,0
20,FIRE TENDERS,Haryana(104),2025,Not Applicable,0
21,FORK LIFT,Haryana(104),2025,Not Applicable,0
22,GOODS CARRIER,Haryana(104),2025,Not Applicable,0
23,HARVESTER,Haryana(104),2025,Not Applicable,0
24,HEARSES,Haryana(104),2025,Not Applicable,0
25,LIBRARY VAN,Haryana(104),2025,Not Applicable,0
26,LUXURY CAB,Haryana(104),2025,Not Applicable,0
27,MAXI CAB,Haryana(104),2025,Not Applicable,0
28,M-CYCLE/SCOOTER,Haryana(104),2025,Not Applicable,0
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,Not Applicable,0
30,MOBILE CANTEEN,Haryana(104),2025,Not Applicable,0
31,MOBILE CLINIC,Haryana(104),2025,Not Applicable,0
32,MOBILE WORKSHOP,Haryana(104),2025,Not Applicable,0
33,MOPED,Haryana(104),2025,Not Applicable,0
34,MOTOR CAB,Haryana(104),2025,Not Applicable,0
35,MOTOR CAR,Haryana(104),2025,Not Applicable,0
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,Not Applicable,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,Not Applicable,0
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,Not Applicable,0
39,OMNI BUS,Haryana(104),2025,Not Applicable,0
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,Not Applicable,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,Not Applicable,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,Not Applicable,0
43,RECOVERY VEHICLE,Haryana(104),2025,Not Applicable,0
44,ROAD ROLLER,Haryana(104),2025,Not Applicable,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,Not Applicable,0
46,THREE WHEELER (GOODS),Haryana(104),2025,Not Applicable,0
47,THREE WHEELER (PASSENGER),Haryana(104),2025,Not Applicable,0
48,TOW TRUCK,Haryana(104),2025,Not Applicable,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,Not Applicable,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,Not Applicable,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,Not Applicable,0
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,Not Applicable,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,Not Applicable,0
1,ADAPTED VEHICLE,Haryana(104),2025,Not Available,1
2,AGRICULTURAL TRACTOR,Haryana(104),2025,Not Available,4
3,AMBULANCE,Haryana(104),2025,Not Available,0
4,ANIMAL AMBULANCE,Haryana(104),2025,Not Available,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,Not Available,0
6,ARTICULATED VEHICLE,Haryana(104),2025,Not Available,0
7,BUS,Haryana(104),2025,Not Available,66
8,CAMPER VAN / TRAILER,Haryana(104),2025,Not Available,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,Not Available,0
10,CASH VAN,Haryana(104),2025,Not Available,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,Not Available,0
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,Not Available,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,Not Available,0
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,Not Available,0
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,Not Available,0
16,E-RICKSHAW(P),Haryana(104),2025,Not Available,"10,999"
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,Not Available,"3,885"
18,EXCAVATOR (NT),Haryana(104),2025,Not Available,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,Not Available,0
20,FIRE TENDERS,Haryana(104),2025,Not Available,0
21,FORK LIFT,Haryana(104),2025,Not Available,0
22,GOODS CARRIER,Haryana(104),2025,Not Available,736
23,HARVESTER,Haryana(104),2025,Not Available,0
24,HEARSES,Haryana(104),2025,Not Available,0
25,LIBRARY VAN,Haryana(104),2025,Not Available,0
26,LUXURY CAB,Haryana(104),2025,Not Available,0
27,MAXI CAB,Haryana(104),2025,Not Available,0
28,M-CYCLE/SCOOTER,Haryana(104),2025,Not Available,"13,974"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,Not Available,4
30,MOBILE CANTEEN,Haryana(104),2025,Not Available,0
31,MOBILE CLINIC,Haryana(104),2025,Not Available,1
32,MOBILE WORKSHOP,Haryana(104),2025,Not Available,0
33,MOPED,Haryana(104),2025,Not Available,0
34,MOTOR CAB,Haryana(104),2025,Not Available,694
35,MOTOR CAR,Haryana(104),2025,Not Available,"3,740"
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,Not Available,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,Not Available,12
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,Not Available,3
39,OMNI BUS,Haryana(104),2025,Not Available,2
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,Not Available,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,Not Available,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,Not Available,0
43,RECOVERY VEHICLE,Haryana(104),2025,Not Available,0
44,ROAD ROLLER,Haryana(104),2025,Not Available,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,Not Available,9
46,THREE WHEELER (GOODS),Haryana(104),2025,Not Available,"1,056"
47,THREE WHEELER (PASSENGER),Haryana(104),2025,Not Available,"2,225"
48,TOW TRUCK,Haryana(104),2025,Not Available,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,Not Available,1
50,TRAILER (AGRICULTURAL),Haryana(104),2025,Not Available,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,Not Available,293
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,Not Available,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,Not Available,0
1,ADAPTED VEHICLE,Haryana(104),2025,TREM STAGE IV,0
2,AGRICULTURAL TRACTOR,Haryana(104),2025,TREM STAGE IV,"1,069"
3,AMBULANCE,Haryana(104),2025,TREM STAGE IV,0
4,ANIMAL AMBULANCE,Haryana(104),2025,TREM STAGE IV,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,TREM STAGE IV,0
6,ARTICULATED VEHICLE,Haryana(104),2025,TREM STAGE IV,0
7,BUS,Haryana(104),2025,TREM STAGE IV,0
8,CAMPER VAN / TRAILER,Haryana(104),2025,TREM STAGE IV,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,TREM STAGE IV,0
10,CASH VAN,Haryana(104),2025,TREM STAGE IV,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,TREM STAGE IV,1
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,TREM STAGE IV,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,TREM STAGE IV,0
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,TREM STAGE IV,0
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,TREM STAGE IV,0
16,E-RICKSHAW(P),Haryana(104),2025,TREM STAGE IV,0
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,TREM STAGE IV,0
18,EXCAVATOR (NT),Haryana(104),2025,TREM STAGE IV,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,TREM STAGE IV,0
20,FIRE TENDERS,Haryana(104),2025,TREM STAGE IV,0
21,FORK LIFT,Haryana(104),2025,TREM STAGE IV,0
22,GOODS CARRIER,Haryana(104),2025,TREM STAGE IV,0
23,HARVESTER,Haryana(104),2025,TREM STAGE IV,"1,771"
24,HEARSES,Haryana(104),2025,TREM STAGE IV,0
25,LIBRARY VAN,Haryana(104),2025,TREM STAGE IV,0
26,LUXURY CAB,Haryana(104),2025,TREM STAGE IV,0
27,MAXI CAB,Haryana(104),2025,TREM STAGE IV,0
28,M-CYCLE/SCOOTER,Haryana(104),2025,TREM STAGE IV,0
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,TREM STAGE IV,0
30,MOBILE CANTEEN,Haryana(104),2025,TREM STAGE IV,0
31,MOBILE CLINIC,Haryana(104),2025,TREM STAGE IV,0
32,MOBILE WORKSHOP,Haryana(104),2025,TREM STAGE IV,0
33,MOPED,Haryana(104),2025,TREM STAGE IV,0
34,MOTOR CAB,Haryana(104),2025,TREM STAGE IV,0
35,MOTOR CAR,Haryana(104),2025,TREM STAGE IV,0
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,TREM STAGE IV,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,TREM STAGE IV,0
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,TREM STAGE IV,0
39,OMNI BUS,Haryana(104),2025,TREM STAGE IV,0
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,TREM STAGE IV,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,TREM STAGE IV,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,TREM STAGE IV,0
43,RECOVERY VEHICLE,Haryana(104),2025,TREM STAGE IV,0
44,ROAD ROLLER,Haryana(104),2025,TREM STAGE IV,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,TREM STAGE IV,0
46,THREE WHEELER (GOODS),Haryana(104),2025,TREM STAGE IV,0
47,THREE WHEELER (PASSENGER),Haryana(104),2025,TREM STAGE IV,0
48,TOW TRUCK,Haryana(104),2025,TREM STAGE IV,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,TREM STAGE IV,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,TREM STAGE IV,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,TREM STAGE IV,0
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,TREM STAGE IV,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,TREM STAGE IV,0
1,ADAPTED VEHICLE,Haryana(104),2025,TREM STAGE V,0
2,AGRICULTURAL TRACTOR,Haryana(104),2025,TREM STAGE V,10
3,AMBULANCE,Haryana(104),2025,TREM STAGE V,0
4,ANIMAL AMBULANCE,Haryana(104),2025,TREM STAGE V,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,TREM STAGE V,0
6,ARTICULATED VEHICLE,Haryana(104),2025,TREM STAGE V,0
7,BUS,Haryana(104),2025,TREM STAGE V,0
8,CAMPER VAN / TRAILER,Haryana(104),2025,TREM STAGE V,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,TREM STAGE V,0
10,CASH VAN,Haryana(104),2025,TREM STAGE V,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,TREM STAGE V,0
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,TREM STAGE V,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,TREM STAGE V,0
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,TREM STAGE V,0
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,TREM STAGE V,0
16,E-RICKSHAW(P),Haryana(104),2025,TREM STAGE V,0
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,TREM STAGE V,0
18,EXCAVATOR (NT),Haryana(104),2025,TREM STAGE V,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,TREM STAGE V,0
20,FIRE TENDERS,Haryana(104),2025,TREM STAGE V,0
21,FORK LIFT,Haryana(104),2025,TREM STAGE V,0
22,GOODS CARRIER,Haryana(104),2025,TREM STAGE V,0
23,HARVESTER,Haryana(104),2025,TREM STAGE V,0
24,HEARSES,Haryana(104),2025,TREM STAGE V,0
25,LIBRARY VAN,Haryana(104),2025,TREM STAGE V,0
26,LUXURY CAB,Haryana(104),2025,TREM STAGE V,0
27,MAXI CAB,Haryana(104),2025,TREM STAGE V,0
28,M-CYCLE/SCOOTER,Haryana(104),2025,TREM STAGE V,0
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,TREM STAGE V,0
30,MOBILE CANTEEN,Haryana(104),2025,TREM STAGE V,0
31,MOBILE CLINIC,Haryana(104),2025,TREM STAGE V,0
32,MOBILE WORKSHOP,Haryana(104),2025,TREM STAGE V,0
33,MOPED,Haryana(104),2025,TREM STAGE V,0
34,MOTOR CAB,Haryana(104),2025,TREM STAGE V,0
35,MOTOR CAR,Haryana(104),2025,TREM STAGE V,0
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,TREM STAGE V,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,TREM STAGE V,0
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,TREM STAGE V,0
39,OMNI BUS,Haryana(104),2025,TREM STAGE V,0
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,TREM STAGE V,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,TREM STAGE V,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,TREM STAGE V,0
43,RECOVERY VEHICLE,Haryana(104),2025,TREM STAGE V,0
44,ROAD ROLLER,Haryana(104),2025,TREM STAGE V,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,TREM STAGE V,0
46,THREE WHEELER (GOODS),Haryana(104),2025,TREM STAGE V,0
47,THREE WHEELER (PASSENGER),Haryana(104),2025,TREM STAGE V,0
48,TOW TRUCK,Haryana(104),2025,TREM STAGE V,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,TREM STAGE V,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,TREM STAGE V,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,TREM STAGE V,0
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,TREM STAGE V,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,TREM STAGE V,0
1,ADAPTED VEHICLE,Jharkhand(25),2025,BS I,0
2,AMBULANCE,Jharkhand(25),2025,BS I,0
3,ARTICULATED VEHICLE,Jharkhand(25),2025,BS I,0
4,BUS,Jharkhand(25),2025,BS I,0
5,CAMPER VAN / TRAILER,Jharkhand(25),2025,BS I,0
