S No,Fuel,State,Year,Vehicle Class,Value
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Crane Mounted Vehicle,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Crane Mounted Vehicle,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Crane Mounted Vehicle,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Crane Mounted Vehicle,1
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
2,DIESEL,All Vahan4 Running States (35/36),2025,Agricultural Tractor,"9,12,708"
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Agricultural Tractor,19
7,ETHANOL,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
9,LNG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Agricultural Tractor,21
13,PETROL,All Vahan4 Running States (35/36),2025,Agricultural Tractor,30
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,1
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Agricultural Tractor,3
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Agricultural Tractor,16
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Agricultural Tractor,0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Power Tiller,0
2,DIESEL,All Vahan4 Running States (35/36),2025,Power Tiller,0
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Power Tiller,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Power Tiller,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Power Tiller,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Power Tiller,0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Power Tiller,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Power Tiller,0
9,LNG,All Vahan4 Running States (35/36),2025,Power Tiller,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Power Tiller,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Power Tiller,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Power Tiller,0
13,PETROL,All Vahan4 Running States (35/36),2025,Power Tiller,0
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Power Tiller,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Power Tiller,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Power Tiller,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Power Tiller,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Power Tiller,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Power Tiller,0
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Power Tiller,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Power Tiller,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Power Tiller,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Power Tiller,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Power Tiller,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Power Tiller,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Power Tiller,0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),32
2,DIESEL,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),"1,121"
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),3
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
9,LNG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
11,METHANOL,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
13,PETROL,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),108
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),4
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),383
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),3
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),0
25,PURE EV,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),3
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Private Service Vehicle (Individual Use),561
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),1
2,DIESEL,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),761
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
9,LNG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
11,METHANOL,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
13,PETROL,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),32
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),1
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),6
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
25,PURE EV,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Camper Van / Trailer (Private Use),0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Tow Truck,10
2,DIESEL,All Vahan4 Running States (35/36),2025,Tow Truck,151
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Tow Truck,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Tow Truck,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Tow Truck,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Tow Truck,0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Tow Truck,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Tow Truck,0
9,LNG,All Vahan4 Running States (35/36),2025,Tow Truck,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Tow Truck,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Tow Truck,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Tow Truck,0
13,PETROL,All Vahan4 Running States (35/36),2025,Tow Truck,0
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Tow Truck,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Tow Truck,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Tow Truck,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Tow Truck,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Tow Truck,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Tow Truck,0
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Tow Truck,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Tow Truck,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Tow Truck,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Tow Truck,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Tow Truck,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Tow Truck,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Tow Truck,0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Breakdown Van,2
2,DIESEL,All Vahan4 Running States (35/36),2025,Breakdown Van,32
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Breakdown Van,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Breakdown Van,0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Breakdown Van,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Breakdown Van,0
9,LNG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Breakdown Van,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Breakdown Van,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Breakdown Van,0
13,PETROL,All Vahan4 Running States (35/36),2025,Breakdown Van,2
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Breakdown Van,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Breakdown Van,1
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Breakdown Van,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Breakdown Van,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Breakdown Van,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Breakdown Van,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Breakdown Van,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Breakdown Van,0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Recovery Vehicle,22
2,DIESEL,All Vahan4 Running States (35/36),2025,Recovery Vehicle,228
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
9,LNG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
13,PETROL,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Recovery Vehicle,7
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Recovery Vehicle,0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Tower Wagon,0
2,DIESEL,All Vahan4 Running States (35/36),2025,Tower Wagon,27
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Tower Wagon,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Tower Wagon,0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Tower Wagon,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Tower Wagon,0
9,LNG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Tower Wagon,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Tower Wagon,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Tower Wagon,0
13,PETROL,All Vahan4 Running States (35/36),2025,Tower Wagon,0
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Tower Wagon,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Tower Wagon,0
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Tower Wagon,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Tower Wagon,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Tower Wagon,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Tower Wagon,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Tower Wagon,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Tower Wagon,0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
2,DIESEL,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,3
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
7,ETHANOL,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
9,LNG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
13,PETROL,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Tree Trimming Vehicle,0
1,CNG ONLY,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,3
2,DIESEL,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,"45,977"
3,DIESEL/HYBRID,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
4,DUAL DIESEL/CNG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
5,DUAL DIESEL/LNG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
6,ELECTRIC(BOV),All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,3
7,ETHANOL,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
8,FUEL CELL HYDROGEN,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
9,LNG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
10,LPG ONLY,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
11,METHANOL,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
12,NOT APPLICABLE,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,6
13,PETROL,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,2
14,PETROL/CNG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
15,PETROL(E20)/CNG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
16,PETROL(E20)/HYBRID,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
17,PETROL(E20)/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
18,PETROL(E20)/LPG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
19,PETROL/ETHANOL,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
20,PETROL/HYBRID,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
21,PETROL/HYBRID/CNG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
22,PETROL/LPG,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
23,PETROL/METHANOL,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
24,PLUG-IN HYBRID EV,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
25,PURE EV,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,31
26,STRONG HYBRID EV,All Vahan4 Running States (35/36),2025,Construction Equipment Vehicle,0
