S No,Fuel,State,Year,Month Wise,Value
4,PETROL,Andaman & Nicobar Island(3),2025,MAY,447
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,MAY,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,MAY,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,MAY,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,MAY,259
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,MAY,33
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,MAY,0
11,PURE EV,Andaman & Nicobar Island(3),2025,MAY,9
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,MAY,1
1,DIESEL,Andaman & Nicobar Island(3),2025,JUN,41
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,JUN,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,JUN,1
4,PETROL,Andaman & Nicobar Island(3),2025,JUN,412
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,JUN,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,JUN,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,JUN,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,JUN,275
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,JUN,36
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,JUN,0
11,PURE EV,Andaman & Nicobar Island(3),2025,JUN,9
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,JUN,0
1,DIESEL,Andaman & Nicobar Island(3),2025,JUL,55
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,JUL,1
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,JUL,1
4,PETROL,Andaman & Nicobar Island(3),2025,JUL,425
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,JUL,1
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,JUL,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,JUL,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,JUL,359
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,JUL,19
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,JUL,1
11,PURE EV,Andaman & Nicobar Island(3),2025,JUL,24
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,JUL,0
1,DIESEL,Andaman & Nicobar Island(3),2025,AUG,49
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,AUG,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,AUG,1
4,PETROL,Andaman & Nicobar Island(3),2025,AUG,389
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,AUG,1
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,AUG,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,AUG,0
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,AUG,302
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,AUG,37
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,AUG,0
11,PURE EV,Andaman & Nicobar Island(3),2025,AUG,17
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,AUG,1
1,DIESEL,Andaman & Nicobar Island(3),2025,SEP,42
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,SEP,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,SEP,3
4,PETROL,Andaman & Nicobar Island(3),2025,SEP,308
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,SEP,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,SEP,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,SEP,1
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,SEP,331
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,SEP,35
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,SEP,0
11,PURE EV,Andaman & Nicobar Island(3),2025,SEP,15
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,SEP,4
1,DIESEL,Andaman & Nicobar Island(3),2025,OCT,56
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,OCT,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,OCT,1
4,PETROL,Andaman & Nicobar Island(3),2025,OCT,469
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,OCT,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,OCT,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,OCT,2
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,OCT,465
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,OCT,22
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,OCT,0
11,PURE EV,Andaman & Nicobar Island(3),2025,OCT,19
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,OCT,6
1,DIESEL,Andaman & Nicobar Island(3),2025,NOV,39
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,NOV,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,NOV,1
4,PETROL,Andaman & Nicobar Island(3),2025,NOV,263
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,NOV,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,NOV,1
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,NOV,41
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,NOV,500
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,NOV,14
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,NOV,0
11,PURE EV,Andaman & Nicobar Island(3),2025,NOV,26
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,NOV,14
1,DIESEL,Andaman & Nicobar Island(3),2025,DEC,73
2,DIESEL/HYBRID,Andaman & Nicobar Island(3),2025,DEC,0
3,ELECTRIC(BOV),Andaman & Nicobar Island(3),2025,DEC,4
4,PETROL,Andaman & Nicobar Island(3),2025,DEC,205
5,PETROL/CNG,Andaman & Nicobar Island(3),2025,DEC,0
6,PETROL(E20)/CNG,Andaman & Nicobar Island(3),2025,DEC,0
7,PETROL(E20)/HYBRID,Andaman & Nicobar Island(3),2025,DEC,14
8,PETROL/ETHANOL,Andaman & Nicobar Island(3),2025,DEC,681
9,PETROL/HYBRID,Andaman & Nicobar Island(3),2025,DEC,13
10,PETROL/LPG,Andaman & Nicobar Island(3),2025,DEC,0
11,PURE EV,Andaman & Nicobar Island(3),2025,DEC,4
12,STRONG HYBRID EV,Andaman & Nicobar Island(3),2025,DEC,5
1,CNG ONLY,Andhra Pradesh(84),2025,JAN,843
2,DIESEL,Andhra Pradesh(84),2025,JAN,"7,793"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,JAN,20
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,JAN,"1,011"
5,ETHANOL,Andhra Pradesh(84),2025,JAN,0
6,LNG,Andhra Pradesh(84),2025,JAN,0
7,LPG ONLY,Andhra Pradesh(84),2025,JAN,0
8,NOT APPLICABLE,Andhra Pradesh(84),2025,JAN,735
9,PETROL,Andhra Pradesh(84),2025,JAN,"49,472"
10,PETROL/CNG,Andhra Pradesh(84),2025,JAN,683
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,JAN,0
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,JAN,0
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,JAN,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,JAN,"1,544"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,JAN,692
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,JAN,0
17,PETROL/LPG,Andhra Pradesh(84),2025,JAN,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,JAN,1
19,PURE EV,Andhra Pradesh(84),2025,JAN,"1,804"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,JAN,178
1,CNG ONLY,Andhra Pradesh(84),2025,FEB,817
2,DIESEL,Andhra Pradesh(84),2025,FEB,"8,500"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,FEB,8
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,FEB,"1,376"
5,ETHANOL,Andhra Pradesh(84),2025,FEB,0
6,LNG,Andhra Pradesh(84),2025,FEB,0
7,LPG ONLY,Andhra Pradesh(84),2025,FEB,0
8,NOT APPLICABLE,Andhra Pradesh(84),2025,FEB,936
9,PETROL,Andhra Pradesh(84),2025,FEB,"54,650"
10,PETROL/CNG,Andhra Pradesh(84),2025,FEB,601
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,FEB,0
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,FEB,0
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,FEB,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,FEB,"1,926"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,FEB,514
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,FEB,1
17,PETROL/LPG,Andhra Pradesh(84),2025,FEB,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,FEB,0
19,PURE EV,Andhra Pradesh(84),2025,FEB,"3,061"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,FEB,131
1,CNG ONLY,Andhra Pradesh(84),2025,MAR,710
2,DIESEL,Andhra Pradesh(84),2025,MAR,"9,022"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,MAR,9
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,MAR,"1,030"
5,ETHANOL,Andhra Pradesh(84),2025,MAR,0
6,LNG,Andhra Pradesh(84),2025,MAR,0
7,LPG ONLY,Andhra Pradesh(84),2025,MAR,1
8,NOT APPLICABLE,Andhra Pradesh(84),2025,MAR,"1,064"
9,PETROL,Andhra Pradesh(84),2025,MAR,"46,628"
10,PETROL/CNG,Andhra Pradesh(84),2025,MAR,561
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,MAR,0
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,MAR,0
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,MAR,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,MAR,"2,027"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,MAR,376
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,MAR,0
17,PETROL/LPG,Andhra Pradesh(84),2025,MAR,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,MAR,1
19,PURE EV,Andhra Pradesh(84),2025,MAR,"3,832"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,MAR,162
1,CNG ONLY,Andhra Pradesh(84),2025,APR,703
2,DIESEL,Andhra Pradesh(84),2025,APR,"8,941"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,APR,11
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,APR,833
5,ETHANOL,Andhra Pradesh(84),2025,APR,2
6,LNG,Andhra Pradesh(84),2025,APR,0
7,LPG ONLY,Andhra Pradesh(84),2025,APR,0
8,NOT APPLICABLE,Andhra Pradesh(84),2025,APR,780
9,PETROL,Andhra Pradesh(84),2025,APR,"53,378"
10,PETROL/CNG,Andhra Pradesh(84),2025,APR,611
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,APR,1
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,APR,0
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,APR,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,APR,"4,880"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,APR,453
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,APR,0
17,PETROL/LPG,Andhra Pradesh(84),2025,APR,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,APR,0
19,PURE EV,Andhra Pradesh(84),2025,APR,"4,043"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,APR,181
1,CNG ONLY,Andhra Pradesh(84),2025,MAY,736
2,DIESEL,Andhra Pradesh(84),2025,MAY,"8,449"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,MAY,8
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,MAY,784
5,ETHANOL,Andhra Pradesh(84),2025,MAY,1
6,LNG,Andhra Pradesh(84),2025,MAY,0
7,LPG ONLY,Andhra Pradesh(84),2025,MAY,0
8,NOT APPLICABLE,Andhra Pradesh(84),2025,MAY,67
9,PETROL,Andhra Pradesh(84),2025,MAY,"40,388"
10,PETROL/CNG,Andhra Pradesh(84),2025,MAY,516
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,MAY,0
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,MAY,0
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,MAY,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,MAY,"10,943"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,MAY,364
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,MAY,1
17,PETROL/LPG,Andhra Pradesh(84),2025,MAY,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,MAY,0
19,PURE EV,Andhra Pradesh(84),2025,MAY,"3,739"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,MAY,161
1,CNG ONLY,Andhra Pradesh(84),2025,JUN,917
2,DIESEL,Andhra Pradesh(84),2025,JUN,"9,206"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,JUN,12
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,JUN,756
5,ETHANOL,Andhra Pradesh(84),2025,JUN,2
6,LNG,Andhra Pradesh(84),2025,JUN,0
7,LPG ONLY,Andhra Pradesh(84),2025,JUN,0
8,NOT APPLICABLE,Andhra Pradesh(84),2025,JUN,102
9,PETROL,Andhra Pradesh(84),2025,JUN,"35,481"
10,PETROL/CNG,Andhra Pradesh(84),2025,JUN,489
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,JUN,1
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,JUN,0
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,JUN,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,JUN,"15,553"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,JUN,365
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,JUN,0
17,PETROL/LPG,Andhra Pradesh(84),2025,JUN,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,JUN,0
19,PURE EV,Andhra Pradesh(84),2025,JUN,"3,787"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,JUN,174
1,CNG ONLY,Andhra Pradesh(84),2025,JUL,824
2,DIESEL,Andhra Pradesh(84),2025,JUL,"8,991"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,JUL,12
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,JUL,927
5,ETHANOL,Andhra Pradesh(84),2025,JUL,2
6,LNG,Andhra Pradesh(84),2025,JUL,0
7,LPG ONLY,Andhra Pradesh(84),2025,JUL,0
8,NOT APPLICABLE,Andhra Pradesh(84),2025,JUL,213
9,PETROL,Andhra Pradesh(84),2025,JUL,"32,834"
10,PETROL/CNG,Andhra Pradesh(84),2025,JUL,540
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,JUL,0
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,JUL,0
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,JUL,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,JUL,"17,095"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,JUL,335
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,JUL,0
17,PETROL/LPG,Andhra Pradesh(84),2025,JUL,1
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,JUL,0
19,PURE EV,Andhra Pradesh(84),2025,JUL,"3,782"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,JUL,156
1,CNG ONLY,Andhra Pradesh(84),2025,AUG,749
2,DIESEL,Andhra Pradesh(84),2025,AUG,"8,602"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,AUG,21
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,AUG,912
5,ETHANOL,Andhra Pradesh(84),2025,AUG,3
6,LNG,Andhra Pradesh(84),2025,AUG,0
7,LPG ONLY,Andhra Pradesh(84),2025,AUG,0
8,NOT APPLICABLE,Andhra Pradesh(84),2025,AUG,175
9,PETROL,Andhra Pradesh(84),2025,AUG,"35,008"
10,PETROL/CNG,Andhra Pradesh(84),2025,AUG,605
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,AUG,0
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,AUG,1
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,AUG,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,AUG,"19,803"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,AUG,401
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,AUG,1
17,PETROL/LPG,Andhra Pradesh(84),2025,AUG,1
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,AUG,0
19,PURE EV,Andhra Pradesh(84),2025,AUG,"3,782"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,AUG,156
1,CNG ONLY,Andhra Pradesh(84),2025,SEP,512
2,DIESEL,Andhra Pradesh(84),2025,SEP,"6,804"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,SEP,19
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,SEP,779
5,ETHANOL,Andhra Pradesh(84),2025,SEP,2
6,LNG,Andhra Pradesh(84),2025,SEP,0
7,LPG ONLY,Andhra Pradesh(84),2025,SEP,1
8,NOT APPLICABLE,Andhra Pradesh(84),2025,SEP,213
9,PETROL,Andhra Pradesh(84),2025,SEP,"22,842"
10,PETROL/CNG,Andhra Pradesh(84),2025,SEP,559
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,SEP,1
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,SEP,0
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,SEP,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,SEP,"15,736"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,SEP,309
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,SEP,0
17,PETROL/LPG,Andhra Pradesh(84),2025,SEP,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,SEP,0
19,PURE EV,Andhra Pradesh(84),2025,SEP,"3,460"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,SEP,129
1,CNG ONLY,Andhra Pradesh(84),2025,OCT,"1,225"
2,DIESEL,Andhra Pradesh(84),2025,OCT,"13,085"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,OCT,29
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,OCT,840
5,ETHANOL,Andhra Pradesh(84),2025,OCT,2
6,LNG,Andhra Pradesh(84),2025,OCT,0
7,LPG ONLY,Andhra Pradesh(84),2025,OCT,0
8,NOT APPLICABLE,Andhra Pradesh(84),2025,OCT,278
9,PETROL,Andhra Pradesh(84),2025,OCT,"67,161"
10,PETROL/CNG,Andhra Pradesh(84),2025,OCT,847
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,OCT,18
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,OCT,23
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,OCT,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,OCT,"44,549"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,OCT,474
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,OCT,0
17,PETROL/LPG,Andhra Pradesh(84),2025,OCT,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,OCT,0
19,PURE EV,Andhra Pradesh(84),2025,OCT,"6,426"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,OCT,178
1,CNG ONLY,Andhra Pradesh(84),2025,NOV,"1,144"
2,DIESEL,Andhra Pradesh(84),2025,NOV,"14,166"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,NOV,40
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,NOV,"1,007"
5,ETHANOL,Andhra Pradesh(84),2025,NOV,2
6,LNG,Andhra Pradesh(84),2025,NOV,0
7,LPG ONLY,Andhra Pradesh(84),2025,NOV,5
8,NOT APPLICABLE,Andhra Pradesh(84),2025,NOV,411
9,PETROL,Andhra Pradesh(84),2025,NOV,"55,152"
10,PETROL/CNG,Andhra Pradesh(84),2025,NOV,840
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,NOV,316
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,NOV,262
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,NOV,1
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,NOV,"48,847"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,NOV,523
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,NOV,0
17,PETROL/LPG,Andhra Pradesh(84),2025,NOV,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,NOV,0
19,PURE EV,Andhra Pradesh(84),2025,NOV,"6,872"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,NOV,233
1,CNG ONLY,Andhra Pradesh(84),2025,DEC,608
2,DIESEL,Andhra Pradesh(84),2025,DEC,"9,060"
3,DIESEL/HYBRID,Andhra Pradesh(84),2025,DEC,21
4,ELECTRIC(BOV),Andhra Pradesh(84),2025,DEC,647
5,ETHANOL,Andhra Pradesh(84),2025,DEC,0
6,LNG,Andhra Pradesh(84),2025,DEC,3
7,LPG ONLY,Andhra Pradesh(84),2025,DEC,2
8,NOT APPLICABLE,Andhra Pradesh(84),2025,DEC,582
9,PETROL,Andhra Pradesh(84),2025,DEC,"15,426"
10,PETROL/CNG,Andhra Pradesh(84),2025,DEC,172
11,PETROL(E20)/CNG,Andhra Pradesh(84),2025,DEC,632
12,PETROL(E20)/HYBRID,Andhra Pradesh(84),2025,DEC,400
13,PETROL(E20)/HYBRID/CNG,Andhra Pradesh(84),2025,DEC,0
14,PETROL/ETHANOL,Andhra Pradesh(84),2025,DEC,"30,969"
15,PETROL/HYBRID,Andhra Pradesh(84),2025,DEC,161
16,PETROL/HYBRID/CNG,Andhra Pradesh(84),2025,DEC,0
17,PETROL/LPG,Andhra Pradesh(84),2025,DEC,0
18,PLUG-IN HYBRID EV,Andhra Pradesh(84),2025,DEC,0
19,PURE EV,Andhra Pradesh(84),2025,DEC,"4,347"
20,STRONG HYBRID EV,Andhra Pradesh(84),2025,DEC,152
1,CNG ONLY,Arunachal Pradesh(29),2025,JAN,0
2,DIESEL,Arunachal Pradesh(29),2025,JAN,810
3,DIESEL/HYBRID,Arunachal Pradesh(29),2025,JAN,0
4,ELECTRIC(BOV),Arunachal Pradesh(29),2025,JAN,1
5,NOT APPLICABLE,Arunachal Pradesh(29),2025,JAN,9
6,PETROL,Arunachal Pradesh(29),2025,JAN,"1,805"
7,PETROL/CNG,Arunachal Pradesh(29),2025,JAN,0
8,PETROL(E20)/CNG,Arunachal Pradesh(29),2025,JAN,0
9,PETROL(E20)/HYBRID,Arunachal Pradesh(29),2025,JAN,0
10,PETROL/ETHANOL,Arunachal Pradesh(29),2025,JAN,178
11,PETROL/HYBRID,Arunachal Pradesh(29),2025,JAN,105
12,PURE EV,Arunachal Pradesh(29),2025,JAN,2
13,STRONG HYBRID EV,Arunachal Pradesh(29),2025,JAN,14
1,CNG ONLY,Arunachal Pradesh(29),2025,FEB,0
2,DIESEL,Arunachal Pradesh(29),2025,FEB,759
3,DIESEL/HYBRID,Arunachal Pradesh(29),2025,FEB,0
4,ELECTRIC(BOV),Arunachal Pradesh(29),2025,FEB,2
5,NOT APPLICABLE,Arunachal Pradesh(29),2025,FEB,11
6,PETROL,Arunachal Pradesh(29),2025,FEB,"1,595"
7,PETROL/CNG,Arunachal Pradesh(29),2025,FEB,0
8,PETROL(E20)/CNG,Arunachal Pradesh(29),2025,FEB,0
9,PETROL(E20)/HYBRID,Arunachal Pradesh(29),2025,FEB,0
10,PETROL/ETHANOL,Arunachal Pradesh(29),2025,FEB,174
11,PETROL/HYBRID,Arunachal Pradesh(29),2025,FEB,90
12,PURE EV,Arunachal Pradesh(29),2025,FEB,7
13,STRONG HYBRID EV,Arunachal Pradesh(29),2025,FEB,8
1,CNG ONLY,Arunachal Pradesh(29),2025,MAR,5
2,DIESEL,Arunachal Pradesh(29),2025,MAR,779
3,DIESEL/HYBRID,Arunachal Pradesh(29),2025,MAR,0
4,ELECTRIC(BOV),Arunachal Pradesh(29),2025,MAR,4
5,NOT APPLICABLE,Arunachal Pradesh(29),2025,MAR,12
6,PETROL,Arunachal Pradesh(29),2025,MAR,"1,693"
7,PETROL/CNG,Arunachal Pradesh(29),2025,MAR,2
8,PETROL(E20)/CNG,Arunachal Pradesh(29),2025,MAR,0
9,PETROL(E20)/HYBRID,Arunachal Pradesh(29),2025,MAR,0
10,PETROL/ETHANOL,Arunachal Pradesh(29),2025,MAR,237
11,PETROL/HYBRID,Arunachal Pradesh(29),2025,MAR,104
12,PURE EV,Arunachal Pradesh(29),2025,MAR,2
13,STRONG HYBRID EV,Arunachal Pradesh(29),2025,MAR,12
1,CNG ONLY,Arunachal Pradesh(29),2025,APR,0
2,DIESEL,Arunachal Pradesh(29),2025,APR,929
3,DIESEL/HYBRID,Arunachal Pradesh(29),2025,APR,1
4,ELECTRIC(BOV),Arunachal Pradesh(29),2025,APR,3
5,NOT APPLICABLE,Arunachal Pradesh(29),2025,APR,7
6,PETROL,Arunachal Pradesh(29),2025,APR,"1,914"
7,PETROL/CNG,Arunachal Pradesh(29),2025,APR,1
8,PETROL(E20)/CNG,Arunachal Pradesh(29),2025,APR,0
9,PETROL(E20)/HYBRID,Arunachal Pradesh(29),2025,APR,0
10,PETROL/ETHANOL,Arunachal Pradesh(29),2025,APR,321
11,PETROL/HYBRID,Arunachal Pradesh(29),2025,APR,117
12,PURE EV,Arunachal Pradesh(29),2025,APR,8
13,STRONG HYBRID EV,Arunachal Pradesh(29),2025,APR,10
1,CNG ONLY,Arunachal Pradesh(29),2025,MAY,0
2,DIESEL,Arunachal Pradesh(29),2025,MAY,975
3,DIESEL/HYBRID,Arunachal Pradesh(29),2025,MAY,1
4,ELECTRIC(BOV),Arunachal Pradesh(29),2025,MAY,1
5,NOT APPLICABLE,Arunachal Pradesh(29),2025,MAY,8
6,PETROL,Arunachal Pradesh(29),2025,MAY,"1,689"
7,PETROL/CNG,Arunachal Pradesh(29),2025,MAY,2
8,PETROL(E20)/CNG,Arunachal Pradesh(29),2025,MAY,0
9,PETROL(E20)/HYBRID,Arunachal Pradesh(29),2025,MAY,0
10,PETROL/ETHANOL,Arunachal Pradesh(29),2025,MAY,498
11,PETROL/HYBRID,Arunachal Pradesh(29),2025,MAY,106
12,PURE EV,Arunachal Pradesh(29),2025,MAY,16
13,STRONG HYBRID EV,Arunachal Pradesh(29),2025,MAY,10
1,CNG ONLY,Arunachal Pradesh(29),2025,JUN,1
2,DIESEL,Arunachal Pradesh(29),2025,JUN,"1,021"
3,DIESEL/HYBRID,Arunachal Pradesh(29),2025,JUN,1
4,ELECTRIC(BOV),Arunachal Pradesh(29),2025,JUN,4
