S No,Vehicle Class,State,Year,Fuel,Value
13,M-CYCLE/SCOOTER,Jammu and Kashmir(21),2026,PURE EV,335
14,M-CYCLE/SCOOTER-WITH SIDE CAR,Jammu and Kashmir(21),2026,PURE EV,0
15,MOPED,Jammu and Kashmir(21),2026,PURE EV,17
16,MOTOR CAB,Jammu and Kashmir(21),2026,PURE EV,6
17,MOTOR CAR,Jammu and Kashmir(21),2026,PURE EV,78
18,MOTORISED CYCLE (CC > 25CC),Jammu and Kashmir(21),2026,PURE EV,0
19,OMNI BUS,Jammu and Kashmir(21),2026,PURE EV,0
20,PRIVATE SERVICE VEHICLE,Jammu and Kashmir(21),2026,PURE EV,0
21,THREE WHEELER (GOODS),Jammu and Kashmir(21),2026,PURE EV,4
22,THREE WHEELER (PASSENGER),Jammu and Kashmir(21),2026,PURE EV,606
23,TRACTOR (COMMERCIAL),Jammu and Kashmir(21),2026,PURE EV,0
1,ADAPTED VEHICLE,Jammu and Kashmir(21),2026,SOLAR,0
2,AGRICULTURAL TRACTOR,Jammu and Kashmir(21),2026,SOLAR,0
3,AMBULANCE,Jammu and Kashmir(21),2026,SOLAR,0
4,BUS,Jammu and Kashmir(21),2026,SOLAR,0
5,CONSTRUCTION EQUIPMENT VEHICLE,Jammu and Kashmir(21),2026,SOLAR,0
6,CRANE MOUNTED VEHICLE,Jammu and Kashmir(21),2026,SOLAR,0
7,DUMPER,Jammu and Kashmir(21),2026,SOLAR,0
8,EDUCATIONAL INSTITUTION BUS,Jammu and Kashmir(21),2026,SOLAR,0
9,E-RICKSHAW(P),Jammu and Kashmir(21),2026,SOLAR,0
10,E-RICKSHAW WITH CART (G),Jammu and Kashmir(21),2026,SOLAR,0
11,GOODS CARRIER,Jammu and Kashmir(21),2026,SOLAR,0
12,MAXI CAB,Jammu and Kashmir(21),2026,SOLAR,0
13,M-CYCLE/SCOOTER,Jammu and Kashmir(21),2026,SOLAR,0
14,M-CYCLE/SCOOTER-WITH SIDE CAR,Jammu and Kashmir(21),2026,SOLAR,0
15,MOPED,Jammu and Kashmir(21),2026,SOLAR,0
16,MOTOR CAB,Jammu and Kashmir(21),2026,SOLAR,0
17,MOTOR CAR,Jammu and Kashmir(21),2026,SOLAR,0
18,MOTORISED CYCLE (CC > 25CC),Jammu and Kashmir(21),2026,SOLAR,0
19,OMNI BUS,Jammu and Kashmir(21),2026,SOLAR,0
20,PRIVATE SERVICE VEHICLE,Jammu and Kashmir(21),2026,SOLAR,0
21,THREE WHEELER (GOODS),Jammu and Kashmir(21),2026,SOLAR,0
22,THREE WHEELER (PASSENGER),Jammu and Kashmir(21),2026,SOLAR,0
23,TRACTOR (COMMERCIAL),Jammu and Kashmir(21),2026,SOLAR,0
1,ADAPTED VEHICLE,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
2,AGRICULTURAL TRACTOR,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
3,AMBULANCE,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
4,BUS,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
5,CONSTRUCTION EQUIPMENT VEHICLE,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
6,CRANE MOUNTED VEHICLE,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
7,DUMPER,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
8,EDUCATIONAL INSTITUTION BUS,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
9,E-RICKSHAW(P),Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
10,E-RICKSHAW WITH CART (G),Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
11,GOODS CARRIER,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
12,MAXI CAB,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
13,M-CYCLE/SCOOTER,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
14,M-CYCLE/SCOOTER-WITH SIDE CAR,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
15,MOPED,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
16,MOTOR CAB,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
17,MOTOR CAR,Jammu and Kashmir(21),2026,STRONG HYBRID EV,32
18,MOTORISED CYCLE (CC > 25CC),Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
19,OMNI BUS,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
20,PRIVATE SERVICE VEHICLE,Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
21,THREE WHEELER (GOODS),Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
22,THREE WHEELER (PASSENGER),Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
23,TRACTOR (COMMERCIAL),Jammu and Kashmir(21),2026,STRONG HYBRID EV,0
1,ADAPTED VEHICLE,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
2,AGRICULTURAL TRACTOR,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
3,AMBULANCE,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
4,ARTICULATED VEHICLE,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
5,BUS,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
6,CASH VAN,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
7,CONSTRUCTION EQUIPMENT VEHICLE,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
8,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
9,CRANE MOUNTED VEHICLE,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
10,EARTH MOVING EQUIPMENT,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
11,EDUCATIONAL INSTITUTION BUS,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
12,E-RICKSHAW(P),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
13,E-RICKSHAW WITH CART (G),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
14,FIRE FIGHTING VEHICLE,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
15,FORK LIFT,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
16,GOODS CARRIER,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
17,HARVESTER,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
18,MAXI CAB,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
19,M-CYCLE/SCOOTER,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
20,M-CYCLE/SCOOTER-WITH SIDE CAR,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
21,MOBILE CLINIC,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
22,MOPED,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
23,MOTOR CAB,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
24,MOTOR CAR,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
25,MOTOR CYCLE/SCOOTER-SIDECAR(T),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
26,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
27,MOTORISED CYCLE (CC > 25CC),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
28,OMNI BUS,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
29,OMNI BUS (PRIVATE USE),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
30,PRIVATE SERVICE VEHICLE,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
32,QUADRICYCLE (COMMERCIAL),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
33,QUADRICYCLE (PRIVATE),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
34,THREE WHEELER (GOODS),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
35,THREE WHEELER (PASSENGER),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
36,THREE WHEELER (PERSONAL),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
37,TRACTOR (COMMERCIAL),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
38,TRAILER (AGRICULTURAL),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
39,TRAILER (COMMERCIAL),Karnataka(68),2026,BIO-CNG/BIO-GAS,0
40,VEHICLE FITTED WITH GENERATOR,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
41,VEHICLE FITTED WITH RIG,Karnataka(68),2026,BIO-CNG/BIO-GAS,0
1,ADAPTED VEHICLE,Karnataka(68),2026,BIO-DIESEL(B100),0
2,AGRICULTURAL TRACTOR,Karnataka(68),2026,BIO-DIESEL(B100),0
3,AMBULANCE,Karnataka(68),2026,BIO-DIESEL(B100),0
4,ARTICULATED VEHICLE,Karnataka(68),2026,BIO-DIESEL(B100),0
5,BUS,Karnataka(68),2026,BIO-DIESEL(B100),0
6,CASH VAN,Karnataka(68),2026,BIO-DIESEL(B100),0
7,CONSTRUCTION EQUIPMENT VEHICLE,Karnataka(68),2026,BIO-DIESEL(B100),0
8,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Karnataka(68),2026,BIO-DIESEL(B100),0
9,CRANE MOUNTED VEHICLE,Karnataka(68),2026,BIO-DIESEL(B100),0
10,EARTH MOVING EQUIPMENT,Karnataka(68),2026,BIO-DIESEL(B100),0
11,EDUCATIONAL INSTITUTION BUS,Karnataka(68),2026,BIO-DIESEL(B100),0
12,E-RICKSHAW(P),Karnataka(68),2026,BIO-DIESEL(B100),0
13,E-RICKSHAW WITH CART (G),Karnataka(68),2026,BIO-DIESEL(B100),0
14,FIRE FIGHTING VEHICLE,Karnataka(68),2026,BIO-DIESEL(B100),0
15,FORK LIFT,Karnataka(68),2026,BIO-DIESEL(B100),0
16,GOODS CARRIER,Karnataka(68),2026,BIO-DIESEL(B100),0
17,HARVESTER,Karnataka(68),2026,BIO-DIESEL(B100),0
18,MAXI CAB,Karnataka(68),2026,BIO-DIESEL(B100),0
19,M-CYCLE/SCOOTER,Karnataka(68),2026,BIO-DIESEL(B100),0
20,M-CYCLE/SCOOTER-WITH SIDE CAR,Karnataka(68),2026,BIO-DIESEL(B100),0
21,MOBILE CLINIC,Karnataka(68),2026,BIO-DIESEL(B100),0
22,MOPED,Karnataka(68),2026,BIO-DIESEL(B100),0
23,MOTOR CAB,Karnataka(68),2026,BIO-DIESEL(B100),0
24,MOTOR CAR,Karnataka(68),2026,BIO-DIESEL(B100),0
25,MOTOR CYCLE/SCOOTER-SIDECAR(T),Karnataka(68),2026,BIO-DIESEL(B100),0
26,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Karnataka(68),2026,BIO-DIESEL(B100),0
27,MOTORISED CYCLE (CC > 25CC),Karnataka(68),2026,BIO-DIESEL(B100),0
28,OMNI BUS,Karnataka(68),2026,BIO-DIESEL(B100),0
29,OMNI BUS (PRIVATE USE),Karnataka(68),2026,BIO-DIESEL(B100),0
30,PRIVATE SERVICE VEHICLE,Karnataka(68),2026,BIO-DIESEL(B100),0
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Karnataka(68),2026,BIO-DIESEL(B100),0
32,QUADRICYCLE (COMMERCIAL),Karnataka(68),2026,BIO-DIESEL(B100),0
33,QUADRICYCLE (PRIVATE),Karnataka(68),2026,BIO-DIESEL(B100),0
34,THREE WHEELER (GOODS),Karnataka(68),2026,BIO-DIESEL(B100),0
35,THREE WHEELER (PASSENGER),Karnataka(68),2026,BIO-DIESEL(B100),0
36,THREE WHEELER (PERSONAL),Karnataka(68),2026,BIO-DIESEL(B100),0
37,TRACTOR (COMMERCIAL),Karnataka(68),2026,BIO-DIESEL(B100),0
38,TRAILER (AGRICULTURAL),Karnataka(68),2026,BIO-DIESEL(B100),0
39,TRAILER (COMMERCIAL),Karnataka(68),2026,BIO-DIESEL(B100),0
40,VEHICLE FITTED WITH GENERATOR,Karnataka(68),2026,BIO-DIESEL(B100),0
41,VEHICLE FITTED WITH RIG,Karnataka(68),2026,BIO-DIESEL(B100),0
1,ADAPTED VEHICLE,Karnataka(68),2026,BIO-METHANE,0
2,AGRICULTURAL TRACTOR,Karnataka(68),2026,BIO-METHANE,0
3,AMBULANCE,Karnataka(68),2026,BIO-METHANE,0
4,ARTICULATED VEHICLE,Karnataka(68),2026,BIO-METHANE,0
5,BUS,Karnataka(68),2026,BIO-METHANE,0
6,CASH VAN,Karnataka(68),2026,BIO-METHANE,0
7,CONSTRUCTION EQUIPMENT VEHICLE,Karnataka(68),2026,BIO-METHANE,0
8,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Karnataka(68),2026,BIO-METHANE,0
9,CRANE MOUNTED VEHICLE,Karnataka(68),2026,BIO-METHANE,0
10,EARTH MOVING EQUIPMENT,Karnataka(68),2026,BIO-METHANE,0
11,EDUCATIONAL INSTITUTION BUS,Karnataka(68),2026,BIO-METHANE,0
12,E-RICKSHAW(P),Karnataka(68),2026,BIO-METHANE,0
13,E-RICKSHAW WITH CART (G),Karnataka(68),2026,BIO-METHANE,0
14,FIRE FIGHTING VEHICLE,Karnataka(68),2026,BIO-METHANE,0
15,FORK LIFT,Karnataka(68),2026,BIO-METHANE,0
16,GOODS CARRIER,Karnataka(68),2026,BIO-METHANE,0
17,HARVESTER,Karnataka(68),2026,BIO-METHANE,0
18,MAXI CAB,Karnataka(68),2026,BIO-METHANE,0
19,M-CYCLE/SCOOTER,Karnataka(68),2026,BIO-METHANE,0
20,M-CYCLE/SCOOTER-WITH SIDE CAR,Karnataka(68),2026,BIO-METHANE,0
21,MOBILE CLINIC,Karnataka(68),2026,BIO-METHANE,0
22,MOPED,Karnataka(68),2026,BIO-METHANE,0
23,MOTOR CAB,Karnataka(68),2026,BIO-METHANE,0
24,MOTOR CAR,Karnataka(68),2026,BIO-METHANE,0
25,MOTOR CYCLE/SCOOTER-SIDECAR(T),Karnataka(68),2026,BIO-METHANE,0
26,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Karnataka(68),2026,BIO-METHANE,0
27,MOTORISED CYCLE (CC > 25CC),Karnataka(68),2026,BIO-METHANE,0
28,OMNI BUS,Karnataka(68),2026,BIO-METHANE,0
29,OMNI BUS (PRIVATE USE),Karnataka(68),2026,BIO-METHANE,0
30,PRIVATE SERVICE VEHICLE,Karnataka(68),2026,BIO-METHANE,0
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Karnataka(68),2026,BIO-METHANE,0
32,QUADRICYCLE (COMMERCIAL),Karnataka(68),2026,BIO-METHANE,0
33,QUADRICYCLE (PRIVATE),Karnataka(68),2026,BIO-METHANE,0
34,THREE WHEELER (GOODS),Karnataka(68),2026,BIO-METHANE,0
35,THREE WHEELER (PASSENGER),Karnataka(68),2026,BIO-METHANE,0
36,THREE WHEELER (PERSONAL),Karnataka(68),2026,BIO-METHANE,0
37,TRACTOR (COMMERCIAL),Karnataka(68),2026,BIO-METHANE,0
38,TRAILER (AGRICULTURAL),Karnataka(68),2026,BIO-METHANE,0
39,TRAILER (COMMERCIAL),Karnataka(68),2026,BIO-METHANE,0
40,VEHICLE FITTED WITH GENERATOR,Karnataka(68),2026,BIO-METHANE,0
41,VEHICLE FITTED WITH RIG,Karnataka(68),2026,BIO-METHANE,0
1,ADAPTED VEHICLE,Karnataka(68),2026,CNG ONLY,0
2,AGRICULTURAL TRACTOR,Karnataka(68),2026,CNG ONLY,0
3,AMBULANCE,Karnataka(68),2026,CNG ONLY,0
4,ARTICULATED VEHICLE,Karnataka(68),2026,CNG ONLY,0
5,BUS,Karnataka(68),2026,CNG ONLY,19
6,CASH VAN,Karnataka(68),2026,CNG ONLY,0
7,CONSTRUCTION EQUIPMENT VEHICLE,Karnataka(68),2026,CNG ONLY,0
8,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Karnataka(68),2026,CNG ONLY,0
9,CRANE MOUNTED VEHICLE,Karnataka(68),2026,CNG ONLY,0
10,EARTH MOVING EQUIPMENT,Karnataka(68),2026,CNG ONLY,0
11,EDUCATIONAL INSTITUTION BUS,Karnataka(68),2026,CNG ONLY,0
12,E-RICKSHAW(P),Karnataka(68),2026,CNG ONLY,0
13,E-RICKSHAW WITH CART (G),Karnataka(68),2026,CNG ONLY,0
14,FIRE FIGHTING VEHICLE,Karnataka(68),2026,CNG ONLY,0
15,FORK LIFT,Karnataka(68),2026,CNG ONLY,0
16,GOODS CARRIER,Karnataka(68),2026,CNG ONLY,544
17,HARVESTER,Karnataka(68),2026,CNG ONLY,0
18,MAXI CAB,Karnataka(68),2026,CNG ONLY,31
19,M-CYCLE/SCOOTER,Karnataka(68),2026,CNG ONLY,157
20,M-CYCLE/SCOOTER-WITH SIDE CAR,Karnataka(68),2026,CNG ONLY,0
21,MOBILE CLINIC,Karnataka(68),2026,CNG ONLY,0
22,MOPED,Karnataka(68),2026,CNG ONLY,0
23,MOTOR CAB,Karnataka(68),2026,CNG ONLY,0
24,MOTOR CAR,Karnataka(68),2026,CNG ONLY,0
25,MOTOR CYCLE/SCOOTER-SIDECAR(T),Karnataka(68),2026,CNG ONLY,0
26,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Karnataka(68),2026,CNG ONLY,0
27,MOTORISED CYCLE (CC > 25CC),Karnataka(68),2026,CNG ONLY,0
28,OMNI BUS,Karnataka(68),2026,CNG ONLY,0
29,OMNI BUS (PRIVATE USE),Karnataka(68),2026,CNG ONLY,3
30,PRIVATE SERVICE VEHICLE,Karnataka(68),2026,CNG ONLY,7
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Karnataka(68),2026,CNG ONLY,4
32,QUADRICYCLE (COMMERCIAL),Karnataka(68),2026,CNG ONLY,1
33,QUADRICYCLE (PRIVATE),Karnataka(68),2026,CNG ONLY,3
34,THREE WHEELER (GOODS),Karnataka(68),2026,CNG ONLY,358
35,THREE WHEELER (PASSENGER),Karnataka(68),2026,CNG ONLY,"6,699"
36,THREE WHEELER (PERSONAL),Karnataka(68),2026,CNG ONLY,13
37,TRACTOR (COMMERCIAL),Karnataka(68),2026,CNG ONLY,0
38,TRAILER (AGRICULTURAL),Karnataka(68),2026,CNG ONLY,0
39,TRAILER (COMMERCIAL),Karnataka(68),2026,CNG ONLY,0
40,VEHICLE FITTED WITH GENERATOR,Karnataka(68),2026,CNG ONLY,0
41,VEHICLE FITTED WITH RIG,Karnataka(68),2026,CNG ONLY,0
1,ADAPTED VEHICLE,Karnataka(68),2026,DIESEL,16
2,AGRICULTURAL TRACTOR,Karnataka(68),2026,DIESEL,"10,915"
3,AMBULANCE,Karnataka(68),2026,DIESEL,39
4,ARTICULATED VEHICLE,Karnataka(68),2026,DIESEL,233
5,BUS,Karnataka(68),2026,DIESEL,625
6,CASH VAN,Karnataka(68),2026,DIESEL,17
7,CONSTRUCTION EQUIPMENT VEHICLE,Karnataka(68),2026,DIESEL,741
8,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Karnataka(68),2026,DIESEL,2
9,CRANE MOUNTED VEHICLE,Karnataka(68),2026,DIESEL,73
10,EARTH MOVING EQUIPMENT,Karnataka(68),2026,DIESEL,13
11,EDUCATIONAL INSTITUTION BUS,Karnataka(68),2026,DIESEL,120
12,E-RICKSHAW(P),Karnataka(68),2026,DIESEL,0
13,E-RICKSHAW WITH CART (G),Karnataka(68),2026,DIESEL,0
14,FIRE FIGHTING VEHICLE,Karnataka(68),2026,DIESEL,5
15,FORK LIFT,Karnataka(68),2026,DIESEL,4
16,GOODS CARRIER,Karnataka(68),2026,DIESEL,"11,490"
17,HARVESTER,Karnataka(68),2026,DIESEL,66
18,MAXI CAB,Karnataka(68),2026,DIESEL,545
19,M-CYCLE/SCOOTER,Karnataka(68),2026,DIESEL,0
20,M-CYCLE/SCOOTER-WITH SIDE CAR,Karnataka(68),2026,DIESEL,0
21,MOBILE CLINIC,Karnataka(68),2026,DIESEL,6
22,MOPED,Karnataka(68),2026,DIESEL,0
23,MOTOR CAB,Karnataka(68),2026,DIESEL,169
24,MOTOR CAR,Karnataka(68),2026,DIESEL,"7,916"
25,MOTOR CYCLE/SCOOTER-SIDECAR(T),Karnataka(68),2026,DIESEL,0
26,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Karnataka(68),2026,DIESEL,0
27,MOTORISED CYCLE (CC > 25CC),Karnataka(68),2026,DIESEL,0
28,OMNI BUS,Karnataka(68),2026,DIESEL,1
29,OMNI BUS (PRIVATE USE),Karnataka(68),2026,DIESEL,15
30,PRIVATE SERVICE VEHICLE,Karnataka(68),2026,DIESEL,187
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Karnataka(68),2026,DIESEL,43
32,QUADRICYCLE (COMMERCIAL),Karnataka(68),2026,DIESEL,0
33,QUADRICYCLE (PRIVATE),Karnataka(68),2026,DIESEL,0
34,THREE WHEELER (GOODS),Karnataka(68),2026,DIESEL,925
35,THREE WHEELER (PASSENGER),Karnataka(68),2026,DIESEL,763
36,THREE WHEELER (PERSONAL),Karnataka(68),2026,DIESEL,6
37,TRACTOR (COMMERCIAL),Karnataka(68),2026,DIESEL,522
38,TRAILER (AGRICULTURAL),Karnataka(68),2026,DIESEL,0
39,TRAILER (COMMERCIAL),Karnataka(68),2026,DIESEL,0
40,VEHICLE FITTED WITH GENERATOR,Karnataka(68),2026,DIESEL,8
41,VEHICLE FITTED WITH RIG,Karnataka(68),2026,DIESEL,36
1,ADAPTED VEHICLE,Karnataka(68),2026,DIESEL/HYBRID,0
2,AGRICULTURAL TRACTOR,Karnataka(68),2026,DIESEL/HYBRID,0
3,AMBULANCE,Karnataka(68),2026,DIESEL/HYBRID,0
4,ARTICULATED VEHICLE,Karnataka(68),2026,DIESEL/HYBRID,0
5,BUS,Karnataka(68),2026,DIESEL/HYBRID,0
6,CASH VAN,Karnataka(68),2026,DIESEL/HYBRID,0
7,CONSTRUCTION EQUIPMENT VEHICLE,Karnataka(68),2026,DIESEL/HYBRID,0
8,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Karnataka(68),2026,DIESEL/HYBRID,0
9,CRANE MOUNTED VEHICLE,Karnataka(68),2026,DIESEL/HYBRID,0
10,EARTH MOVING EQUIPMENT,Karnataka(68),2026,DIESEL/HYBRID,0
11,EDUCATIONAL INSTITUTION BUS,Karnataka(68),2026,DIESEL/HYBRID,0
12,E-RICKSHAW(P),Karnataka(68),2026,DIESEL/HYBRID,0
13,E-RICKSHAW WITH CART (G),Karnataka(68),2026,DIESEL/HYBRID,0
14,FIRE FIGHTING VEHICLE,Karnataka(68),2026,DIESEL/HYBRID,0
15,FORK LIFT,Karnataka(68),2026,DIESEL/HYBRID,0
16,GOODS CARRIER,Karnataka(68),2026,DIESEL/HYBRID,0
17,HARVESTER,Karnataka(68),2026,DIESEL/HYBRID,0
18,MAXI CAB,Karnataka(68),2026,DIESEL/HYBRID,0
19,M-CYCLE/SCOOTER,Karnataka(68),2026,DIESEL/HYBRID,0
20,M-CYCLE/SCOOTER-WITH SIDE CAR,Karnataka(68),2026,DIESEL/HYBRID,0
21,MOBILE CLINIC,Karnataka(68),2026,DIESEL/HYBRID,0
22,MOPED,Karnataka(68),2026,DIESEL/HYBRID,0
23,MOTOR CAB,Karnataka(68),2026,DIESEL/HYBRID,3
24,MOTOR CAR,Karnataka(68),2026,DIESEL/HYBRID,128
25,MOTOR CYCLE/SCOOTER-SIDECAR(T),Karnataka(68),2026,DIESEL/HYBRID,0
26,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Karnataka(68),2026,DIESEL/HYBRID,0
27,MOTORISED CYCLE (CC > 25CC),Karnataka(68),2026,DIESEL/HYBRID,0
28,OMNI BUS,Karnataka(68),2026,DIESEL/HYBRID,0
29,OMNI BUS (PRIVATE USE),Karnataka(68),2026,DIESEL/HYBRID,0
30,PRIVATE SERVICE VEHICLE,Karnataka(68),2026,DIESEL/HYBRID,0
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Karnataka(68),2026,DIESEL/HYBRID,0
32,QUADRICYCLE (COMMERCIAL),Karnataka(68),2026,DIESEL/HYBRID,0
33,QUADRICYCLE (PRIVATE),Karnataka(68),2026,DIESEL/HYBRID,0
34,THREE WHEELER (GOODS),Karnataka(68),2026,DIESEL/HYBRID,0
35,THREE WHEELER (PASSENGER),Karnataka(68),2026,DIESEL/HYBRID,0
36,THREE WHEELER (PERSONAL),Karnataka(68),2026,DIESEL/HYBRID,0
37,TRACTOR (COMMERCIAL),Karnataka(68),2026,DIESEL/HYBRID,0
38,TRAILER (AGRICULTURAL),Karnataka(68),2026,DIESEL/HYBRID,0
39,TRAILER (COMMERCIAL),Karnataka(68),2026,DIESEL/HYBRID,0
40,VEHICLE FITTED WITH GENERATOR,Karnataka(68),2026,DIESEL/HYBRID,0
41,VEHICLE FITTED WITH RIG,Karnataka(68),2026,DIESEL/HYBRID,0
1,ADAPTED VEHICLE,Karnataka(68),2026,DI-METHYL ETHER,0
2,AGRICULTURAL TRACTOR,Karnataka(68),2026,DI-METHYL ETHER,0
3,AMBULANCE,Karnataka(68),2026,DI-METHYL ETHER,0
4,ARTICULATED VEHICLE,Karnataka(68),2026,DI-METHYL ETHER,0
5,BUS,Karnataka(68),2026,DI-METHYL ETHER,0
6,CASH VAN,Karnataka(68),2026,DI-METHYL ETHER,0
7,CONSTRUCTION EQUIPMENT VEHICLE,Karnataka(68),2026,DI-METHYL ETHER,0
8,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Karnataka(68),2026,DI-METHYL ETHER,0
9,CRANE MOUNTED VEHICLE,Karnataka(68),2026,DI-METHYL ETHER,0
10,EARTH MOVING EQUIPMENT,Karnataka(68),2026,DI-METHYL ETHER,0
11,EDUCATIONAL INSTITUTION BUS,Karnataka(68),2026,DI-METHYL ETHER,0
12,E-RICKSHAW(P),Karnataka(68),2026,DI-METHYL ETHER,0
13,E-RICKSHAW WITH CART (G),Karnataka(68),2026,DI-METHYL ETHER,0
14,FIRE FIGHTING VEHICLE,Karnataka(68),2026,DI-METHYL ETHER,0
15,FORK LIFT,Karnataka(68),2026,DI-METHYL ETHER,0
16,GOODS CARRIER,Karnataka(68),2026,DI-METHYL ETHER,0
17,HARVESTER,Karnataka(68),2026,DI-METHYL ETHER,0
18,MAXI CAB,Karnataka(68),2026,DI-METHYL ETHER,0
19,M-CYCLE/SCOOTER,Karnataka(68),2026,DI-METHYL ETHER,0
20,M-CYCLE/SCOOTER-WITH SIDE CAR,Karnataka(68),2026,DI-METHYL ETHER,0
21,MOBILE CLINIC,Karnataka(68),2026,DI-METHYL ETHER,0
22,MOPED,Karnataka(68),2026,DI-METHYL ETHER,0
23,MOTOR CAB,Karnataka(68),2026,DI-METHYL ETHER,0
24,MOTOR CAR,Karnataka(68),2026,DI-METHYL ETHER,0
25,MOTOR CYCLE/SCOOTER-SIDECAR(T),Karnataka(68),2026,DI-METHYL ETHER,0
26,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Karnataka(68),2026,DI-METHYL ETHER,0
27,MOTORISED CYCLE (CC > 25CC),Karnataka(68),2026,DI-METHYL ETHER,0
28,OMNI BUS,Karnataka(68),2026,DI-METHYL ETHER,0
29,OMNI BUS (PRIVATE USE),Karnataka(68),2026,DI-METHYL ETHER,0
30,PRIVATE SERVICE VEHICLE,Karnataka(68),2026,DI-METHYL ETHER,0
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Karnataka(68),2026,DI-METHYL ETHER,0
32,QUADRICYCLE (COMMERCIAL),Karnataka(68),2026,DI-METHYL ETHER,0
33,QUADRICYCLE (PRIVATE),Karnataka(68),2026,DI-METHYL ETHER,0
