state_code,state_name,vehicle_group,maker,year,month,count
-1,All India,TWO WHEELER,E-MOTION AUTOMOTIVE INDUSTRY LLP,2025,Vehicle Category Group,17
-1,All India,TWO WHEELER,ENABLING E-VEHICLE PVT LTD,2025,Vehicle Category Group,53
-1,All India,TWO WHEELER,ENERGY ELECTRIC VEHICLES,2025,Vehicle Category Group,887
-1,All India,TWO WHEELER,ENERGY IN MOTION PVT LTD,2025,Vehicle Category Group,53
-1,All India,TWO WHEELER,ENGINIA VEHICLES PVT LTD,2025,Vehicle Category Group,431
-1,All India,TWO WHEELER,ENTICE IMPEX PVT LTD,2025,Vehicle Category Group,48
-1,All India,TWO WHEELER,ENVISION ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,E-POWER CORP,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,EPOWER VEHICLES PVT LTD,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,E ROYCE MOTORS INDIA PVT LTD,2025,Vehicle Category Group,81
-1,All India,TWO WHEELER,ESCORTS CONSTRUCTION EQUIPMENT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),2025,Vehicle Category Group,12318
-1,All India,TWO WHEELER,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),2025,Vehicle Category Group,529
-1,All India,TWO WHEELER,ESCORTS LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,E-SPRINTO GREEN ENERGY PVT LTD,2025,Vehicle Category Group,2033
-1,All India,TWO WHEELER,ESSEL ENERGY INFRA PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,EULER MOTORS PVT LTD,2025,Vehicle Category Group,731
-1,All India,TWO WHEELER,EVBHARAT RANGE PRIVATE LIMITED,2025,Vehicle Category Group,20
-1,All India,TWO WHEELER,EVCO AUTOMOBILES PVT LTD,2025,Vehicle Category Group,208
-1,All India,TWO WHEELER,EVEX AUTO INDIA PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,EVGREEN PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,EXDINDUS EV ENERGY PVT LTD,2025,Vehicle Category Group,10
-1,All India,TWO WHEELER,EXIDE INDUSTRIES LTD,2025,Vehicle Category Group,267
-1,All India,TWO WHEELER,EXTRA FAST SOLUTIONS,2025,Vehicle Category Group,26
-1,All India,TWO WHEELER,EYAMAUTO MOBILITY PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,FARMTECH AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,FEDE INDUSTRIES PVT LTD,2025,Vehicle Category Group,1185
-1,All India,TWO WHEELER,FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,FERRARI SPA (IMPORTER:SELECT CARS P LTD),2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,FIELDTRACK EARTHMOVERS PVT LTD,2025,Vehicle Category Group,35
-1,All India,TWO WHEELER,FIORI CONCRETE MACHINES INDIA PVT LTD,2025,Vehicle Category Group,7
-1,All India,TWO WHEELER,FIRST CHOICE ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,44
-1,All India,TWO WHEELER,FITWEL MOBILITY PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,FIVE ELEMENTS,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,FLYRIDERS ELECTRIC SCOOTERS PVT LTD,2025,Vehicle Category Group,6
-1,All India,TWO WHEELER,FORCE MOTORS LIMITED,2025,Vehicle Category Group,2899
-1,All India,TWO WHEELER,FORD INDIA PVT LTD,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,FRIENDS ENGINEERING WORKS,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,FRN MOTORS PVT LTD,2025,Vehicle Category Group,66
-1,All India,TWO WHEELER,FUTURE AUTOMOTIVE,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,FUTURE EV TECHNOLOGY,2025,Vehicle Category Group,12
-1,All India,TWO WHEELER,GAGAN AUTOMOTIVES,2025,Vehicle Category Group,78
-1,All India,TWO WHEELER,GAHIR AGRICULTURAL INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,GAHIR AGRO INDUSTRIES LIMITED,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GALAXY ELECTRIC VEHICLES,2025,Vehicle Category Group,34
-1,All India,TWO WHEELER,GANESH AGRICULTURE WORKS,2025,Vehicle Category Group,7
-1,All India,TWO WHEELER,GANESH ENGINEERING WORKS AP118063632,2025,Vehicle Category Group,10
-1,All India,TWO WHEELER,GANPATI AGRO INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,GARGARIJI AUTOMOBILE PVT LTD,2025,Vehicle Category Group,8
-1,All India,TWO WHEELER,GAURA ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,137
-1,All India,TWO WHEELER,GAUTAM AGRO INDUSTRIES,2025,Vehicle Category Group,5
-1,All India,TWO WHEELER,GAYATRI AGRO INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,GAYATRI ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,93
-1,All India,TWO WHEELER,GAYATRI ENGG WORKS,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GAYATRI WELDING WORKS,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,GENERAL MOTORS INDIA PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,G & G AUTOMOTIVE,2025,Vehicle Category Group,10
-1,All India,TWO WHEELER,GIAN AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GILL AGRICULTURE WORKS,2025,Vehicle Category Group,5
-1,All India,TWO WHEELER,GILLPREETAGRO INDUSTRIES,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,GIRIRAJ TRACTOR,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,G.K E-VEHICLS INDUSTRIES PVT LTD,2025,Vehicle Category Group,118
-1,All India,TWO WHEELER,GKON ELECTRIC MOTOR VEHICLES PVT LTD,2025,Vehicle Category Group,238
-1,All India,TWO WHEELER,G.K. RICKSHAW LTD,2025,Vehicle Category Group,235
-1,All India,TWO WHEELER,GKS RICKSHAW PVT LTD,2025,Vehicle Category Group,67
-1,All India,TWO WHEELER,GLAZE EV LLP,2025,Vehicle Category Group,15
-1,All India,TWO WHEELER,GOBIND AGRO INDUSTRIES,2025,Vehicle Category Group,16
-1,All India,TWO WHEELER,GOBINDA MOTOR GARAGE TRAILOR UMERKOTE NGPR,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GOBIND INDUSTRIES PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GODAWARI ELECTRIC MOTORS PVT LTD,2025,Vehicle Category Group,30
-1,All India,TWO WHEELER,GODAWARI TECHNO SOLUTIONS PVT LTD,2025,Vehicle Category Group,20
-1,All India,TWO WHEELER,GODREJ & BOYCE MFG. CO. LTD,2025,Vehicle Category Group,16
-1,All India,TWO WHEELER,GO GREEN EOT (ENERGY OF THINGS) PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GOLDEN ELECTRIC VEHICLES,2025,Vehicle Category Group,18
-1,All India,TWO WHEELER,GOLDHOFER INDIA LLP,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,GOPAL AUTO MOTORS PVT LTD,2025,Vehicle Category Group,97
-1,All India,TWO WHEELER,GOPAL ENGG. WORKS,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,GOPAL ENGINEERING BALASORE CHHANPUR,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,GOPE AUTO INDUSTRIES,2025,Vehicle Category Group,87
-1,All India,TWO WHEELER,GOREEN E-MOBILITY PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,GOYAL AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,GRANT AGRO INDUSTRIES,2025,Vehicle Category Group,5
-1,All India,TWO WHEELER,GRAVTON MOTORS PVT LTD,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,GRD MOTORS,2025,Vehicle Category Group,62
-1,All India,TWO WHEELER,GREAVES ELECTRIC MOBILITY PVT LTD,2025,Vehicle Category Group,5340
-1,All India,TWO WHEELER,GREENETICS INDUSTRIES PVT LTD,2025,Vehicle Category Group,27
-1,All India,TWO WHEELER,GREEN EVOLVE PVT LTD,2025,Vehicle Category Group,147
-1,All India,TWO WHEELER,GREENFIT INDUSTRIES LLP,2025,Vehicle Category Group,47
-1,All India,TWO WHEELER,GREEN IMPEX,2025,Vehicle Category Group,51
-1,All India,TWO WHEELER,GREEN STAR MOTORS,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GREEN TECHNOLOGIES,2025,Vehicle Category Group,41
-1,All India,TWO WHEELER,GREEN VALLEY MOTORS,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,GREEN WAY ECO RIDE,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,GREENWAY MOBILITY PRIVATE LIMITED,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,GREENWHEELS AUTOMOBILE PVT LTD,2025,Vehicle Category Group,135
-1,All India,TWO WHEELER,GRINDIA G MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GROMAX AGRI EQUIPMENT LTD,2025,Vehicle Category Group,697
-1,All India,TWO WHEELER,GROVE INDIA PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GSP POWER PROJECTS,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,GTH2 ENERGY PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GTP ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,9
-1,All India,TWO WHEELER,G.T TRADER,2025,Vehicle Category Group,15
-1,All India,TWO WHEELER,GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),2025,Vehicle Category Group,9
-1,All India,TWO WHEELER,GURDEEP ENGINEERING WORKS,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,GURM AGRICULTURE WORKS,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,GURMUKH AGRO INDUSTRIES,2025,Vehicle Category Group,8
-1,All India,TWO WHEELER,GURU JI WHEELS,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,GURUKRAPA ENGINEERING WORKS,2025,Vehicle Category Group,10
-1,All India,TWO WHEELER,GURUKRUPA ENGINEERING,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,GURUKRUPA WELDING WORKS,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,GURU NANAK AGRI ENGG WORKS,2025,Vehicle Category Group,58
-1,All India,TWO WHEELER,GURU NANAK AGRI WORKS,2025,Vehicle Category Group,8
-1,All India,TWO WHEELER,GURU NANAK AGRO INDUSTRIES,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,GURU NANAK GROUP OF INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,HAITEK AUTOMOTIVE PVT LTD,2025,Vehicle Category Group,90
-1,All India,TWO WHEELER,HANUMAN UDYOG,2025,Vehicle Category Group,9
-1,All India,TWO WHEELER,HARIKSHA ENTERPRISES PVT LTD,2025,Vehicle Category Group,20
-1,All India,TWO WHEELER,HARI OM SAI ENGINEERING,2025,Vehicle Category Group,7
-1,All India,TWO WHEELER,HARJEET AGRO INDUSTRIES,2025,Vehicle Category Group,7
-1,All India,TWO WHEELER,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2025,Vehicle Category Group,27
-1,All India,TWO WHEELER,HARMEET AGRICULTURE WORKS,2025,Vehicle Category Group,11
-1,All India,TWO WHEELER,HARNISHA AUTO PVT LTD,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,HARSH TRADING CO,2025,Vehicle Category Group,76
-1,All India,TWO WHEELER,HARSORA IRON WORKS,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,HARYANA MOTORS PVT LTD,2025,Vehicle Category Group,5
-1,All India,TWO WHEELER,HAYASA E-MOBILITY (INDIA) PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,HEMAVATHI AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,HERO ELECTRIC VEHICLES PVT. LTD,2025,Vehicle Category Group,9
-1,All India,TWO WHEELER,HERO HONDA MOTORS  LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,HERO MOTOCORP LTD,2025,Vehicle Category Group,492963
-1,All India,TWO WHEELER,HET TRAILOR,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,H H AGROTECH,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,HIGHWAY ENGINEERING WORKS CUTTACK JAGATPUR,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,HIMANI AGRO INDUSTRIES,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,HIM TEKNOFORGE LTD,2025,Vehicle Category Group,9
-1,All India,TWO WHEELER,HIND AGRO INDUSTRIES,2025,Vehicle Category Group,6
-1,All India,TWO WHEELER,HINDUSTAN AUTO,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,HINDUSTAN ENGINEERING WORKS AP312870753,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,HINDUSTAN MOTOR CORPORATION,2025,Vehicle Category Group,76
-1,All India,TWO WHEELER,HINDUSTAN MOTORS LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,HIRA AGRO INDUSTRIES,2025,Vehicle Category Group,10
-1,All India,TWO WHEELER,HIREN ENGINEERING WORKS,2025,Vehicle Category Group,9
-1,All India,TWO WHEELER,HI TECH ENGINEERING BHADRAK CHARAMPA,2025,Vehicle Category Group,14
-1,All India,TWO WHEELER,HITECH  MECHANICAL WORKS,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,HITENDRA WELDING WORKS,2025,Vehicle Category Group,5
-1,All India,TWO WHEELER,HONDA CARS INDIA LTD,2025,Vehicle Category Group,5968
-1,All India,TWO WHEELER,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2025,Vehicle Category Group,473900
-1,All India,TWO WHEELER,HONGKONG RUIQUE (IMPORTER: DAO EVTECH),2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,HONGKONG WANGYUAN (IMPORTER: GBB E MOBILITY),2025,Vehicle Category Group,20
-1,All India,TWO WHEELER,HONGKONG WANGYUAN (IMPORTER:INDI ELECTRIC EELS),2025,Vehicle Category Group,8
-1,All India,TWO WHEELER,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,HOOGHLY MOTORS PVT LTD,2025,Vehicle Category Group,1696
-1,All India,TWO WHEELER,HOP ELECTRIC MOBILITY PVT LTD,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,HOP MOTORS PVT LTD,2025,Vehicle Category Group,15
-1,All India,TWO WHEELER,HOTAGE INDIA,2025,Vehicle Category Group,658
-1,All India,TWO WHEELER,HOTAGE OVERSEAS PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,HOVEL CYLINDER PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,H R AGRO INDUSTRIES,2025,Vehicle Category Group,5
-1,All India,TWO WHEELER,HSU DRAGON (IMPORTER: BMR ELECTRIC),2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,HSU DRAGON (IMPORTER: BMR EV INDUSTRIES),2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,HSU DRAGON (IMPORTER: HUMAN CENTERED),2025,Vehicle Category Group,25
-1,All India,TWO WHEELER,HSU DRAGON (IMPORTER:SKANDAA AUTOMOTIVE),2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,HUNDA EV PVT LTD,2025,Vehicle Category Group,19
-1,All India,TWO WHEELER,HUNDAL INDUSTRIES,2025,Vehicle Category Group,40
-1,All India,TWO WHEELER,HYUNDAI MOTOR INDIA LTD,2025,Vehicle Category Group,66781
-1,All India,TWO WHEELER,IBOARD INDIA LTD,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,INDERPREET AGRO INDUSTRIES,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,INDIA KAWASAKI MOTORS PVT LTD,2025,Vehicle Category Group,475
-1,All India,TWO WHEELER,INDIAN MOTORS,2025,Vehicle Category Group,337
-1,All India,TWO WHEELER,INDIA SAFE ENTERPRISE,2025,Vehicle Category Group,53
-1,All India,TWO WHEELER,INDIA SHINE TECHNOLOGIES,2025,Vehicle Category Group,27
-1,All India,TWO WHEELER,INDIA YAMAHA MOTOR PVT LTD,2025,Vehicle Category Group,64549
-1,All India,TWO WHEELER,INDO FARM EQUIPMENT LIMITED,2025,Vehicle Category Group,349
-1,All India,TWO WHEELER,INFRA BAZAAR TECH PVT LTD,2025,Vehicle Category Group,22
-1,All India,TWO WHEELER,INS AUTOMOBILES PVT LTD,2025,Vehicle Category Group,199
-1,All India,TWO WHEELER,INTERGLOBE ENERGY PVT LTD,2025,Vehicle Category Group,405
-1,All India,TWO WHEELER,INTERNATIONAL CARS & MOTORS LIMITED,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,INTERNATIONAL TRACTORS LIMITED,2025,Vehicle Category Group,15393
-1,All India,TWO WHEELER,INVVIGORS INDIA,2025,Vehicle Category Group,28
-1,All India,TWO WHEELER,IPL TECH ELECTRIC PVT LTD,2025,Vehicle Category Group,18
-1,All India,TWO WHEELER,ISHWAR FARMLINE EQUIPMENTS PVT LTD,2025,Vehicle Category Group,27
-1,All India,TWO WHEELER,ISUKII GREENS PVT LTD,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,ISUZU MOTORS INDIA PVT LTD,2025,Vehicle Category Group,237
-1,All India,TWO WHEELER,IVOOMI INNOVATION PVT LTD,2025,Vehicle Category Group,46
-1,All India,TWO WHEELER,IYANS INDUSTRIES PVT LTD,2025,Vehicle Category Group,16
-1,All India,TWO WHEELER,IZANAU ELECTRIC LLP,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JADE KOREA SPINE LIFE,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,JADHAV AGRO INDUSTRIES PVT. LTD.,2025,Vehicle Category Group,6
-1,All India,TWO WHEELER,JAGANNATH AGRICULTURAL IMPLEMENTS,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,JAGDAMBA TRAILERS PVT LTD,2025,Vehicle Category Group,12
-1,All India,TWO WHEELER,JAGUAR LAND ROVER INDIA LIMITED,2025,Vehicle Category Group,480
-1,All India,TWO WHEELER,JAGUAR LAND ROVER LIMITED UK,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JAHANVI INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JAI BHARATI ENGINEERING WORKS AP105380083,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,JAI BHAVANI ENGINEERING  WORKS,2025,Vehicle Category Group,207
-1,All India,TWO WHEELER,JAIDKA POWER SYSTEMS PVT LTD,2025,Vehicle Category Group,27
-1,All India,TWO WHEELER,JAIN POWER CORP,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,JAISIK BUSINESS LINKS PVT LTD,2025,Vehicle Category Group,59
-1,All India,TWO WHEELER,JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,2025,Vehicle Category Group,13
-1,All India,TWO WHEELER,JAJODIA COMMODITIES PVT LTD,2025,Vehicle Category Group,1173
-1,All India,TWO WHEELER,JAL ENTERPRISES,2025,Vehicle Category Group,83
-1,All India,TWO WHEELER,JANGEER MANUFACTURING INDUSTRIES PVT LTD,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JASHANPREET AGRO INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JAY AGRO INDUSTRIES,2025,Vehicle Category Group,17
-1,All India,TWO WHEELER,JAYA LAKSHMI ENGINEERING WORKS AP105380085,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,JAY ARJUN AGRO INDUSTRIES,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JAY BHAVANI TRAILOR,2025,Vehicle Category Group,12
-1,All India,TWO WHEELER,JAY CHAMUNDA ENGG WORKS,2025,Vehicle Category Group,38
-1,All India,TWO WHEELER,JAY CHAMUNDA KRUPA WELDING WORKS,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JAY CHEHER TRECKNO FEBRICATION,2025,Vehicle Category Group,7
-1,All India,TWO WHEELER,JAYDEV ENTERPRISE,2025,Vehicle Category Group,6
-1,All India,TWO WHEELER,JAY GURUDEV TRAILER,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JAY JANARDAN TRAILOR,2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,JAY KHODIYAR MECHANICAL WORKS,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JAY KISAN AGRO INDUSTRIES,2025,Vehicle Category Group,10
-1,All India,TWO WHEELER,JAY KISHAN TRAILER & ENGINEERING WORKS,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JAYNA AUTOMOBILES LLP,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JBM AUTO LIMITED,2025,Vehicle Category Group,108
-1,All India,TWO WHEELER,JBM ELECTRIC VEHICLES PVT LTD,2025,Vehicle Category Group,3
-1,All India,TWO WHEELER,JCB INDIA LIMITED,2025,Vehicle Category Group,3744
-1,All India,TWO WHEELER,JEET AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,JESSUN TECHNO PVT LTD,2025,Vehicle Category Group,96
-1,All India,TWO WHEELER,J.H.A TRADING COMPANY,2025,Vehicle Category Group,19
-1,All India,TWO WHEELER,JIANGSU DALONG (IMPORTER: RILOX EV PVT LTD),2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JIANGSU DALONG (IMPORTER: SABOO TOR),2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,JIANGSU DALONG JIANHAO (IMPORTER: MK FLYING),2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JIANGSU JINPENG (IMPORTER: KKL HITECH EV),2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,JIANGSU SUNHOU (IMPORTER: KAGDI TECH SOLUTIONS),2025,Vehicle Category Group,6
-1,All India,TWO WHEELER,JIANGSU SUNHOU (IMPORTER: SABOO TOR),2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JIANGSU XINRI (IMPORTER: ECO FUEL SYSTEMS LTD),2025,Vehicle Category Group,8
-1,All India,TWO WHEELER,JIANGSU ZHONGXING (IMPORTER: CAL-ON INDUSTRIES),2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,JITENDRA NEW EV-TECH PVT. LTD,2025,Vehicle Category Group,38
-1,All India,TWO WHEELER,JITENDRA TEMPO PARTS,2025,Vehicle Category Group,44
-1,All India,TWO WHEELER,J. J. PATEL,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,J K AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,JKM ELECTRIC AUTOMOBILES PVT LTD,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,JMSSP AGRO INDUSTRIES PVT LTD,2025,Vehicle Category Group,7
-1,All India,TWO WHEELER,JMT VEHICLES PVT LTD,2025,Vehicle Category Group,266
-1,All India,TWO WHEELER,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),2025,Vehicle Category Group,8098
-1,All India,TWO WHEELER,J P AUTO TECH,2025,Vehicle Category Group,6
-1,All India,TWO WHEELER,J S AGRO INDUSTRIES,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,J. S. AGRO INDUSTRIES,2025,Vehicle Category Group,1
-1,All India,TWO WHEELER,J. S. AUTO (P) LTD,2025,Vehicle Category Group,1179
-1,All India,TWO WHEELER,JS MOBILEON PVT LTD,2025,Vehicle Category Group,249
-1,All India,TWO WHEELER,JSS ENGINEERING COMPANY,2025,Vehicle Category Group,88
-1,All India,TWO WHEELER,JSW MG MOTOR INDIA PVT LTD,2025,Vehicle Category Group,6091
-1,All India,TWO WHEELER,JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),2025,Vehicle Category Group,8
-1,All India,TWO WHEELER,JUPITER ELECTRIC MOBILITY PVT LTD,2025,Vehicle Category Group,34
-1,All India,TWO WHEELER,JVK MOTORS PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,JY RAM AUTO ENGINEERING PVT LTD,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,KABIRA MOBILITY LLP,2025,Vehicle Category Group,0
-1,All India,TWO WHEELER,KABMAX ELECTRIC AUTOMOBILES PVT. LTD,2025,Vehicle Category Group,9
-1,All India,TWO WHEELER,KADESEETLA AASHIRWAD GP INDUSTRIES PVT LTD,2025,Vehicle Category Group,2
-1,All India,TWO WHEELER,KAILASH WELDING WORK AP1913663560,2025,Vehicle Category Group,7
-1,All India,TWO WHEELER,KAINING (HONGKONG) (IMPORTER: BMR EV INDUSTRIES),2025,Vehicle Category Group,4
-1,All India,TWO WHEELER,KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),2025,Vehicle Category Group,276
-1,All India,TWO WHEELER,KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),2025,Vehicle Category Group,3
