S No,Norms,State,Year,Fuel,Value
6,CEV STAGE IV,Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
7,CEV STAGE V,Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
9,TREM STAGE IV,Uttar Pradesh(77),2026,BIO-DIESEL(B100),0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,BIO-METHANE,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,BIO-METHANE,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,BIO-METHANE,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,BIO-METHANE,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,BIO-METHANE,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,BIO-METHANE,0
7,CEV STAGE V,Uttar Pradesh(77),2026,BIO-METHANE,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,BIO-METHANE,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,BIO-METHANE,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,CNG ONLY,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,CNG ONLY,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,CNG ONLY,"7,880"
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,CNG ONLY,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,CNG ONLY,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,CNG ONLY,0
7,CEV STAGE V,Uttar Pradesh(77),2026,CNG ONLY,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,CNG ONLY,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,CNG ONLY,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,DIESEL,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,DIESEL,1
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,DIESEL,"29,071"
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,DIESEL,3
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,DIESEL,"31,292"
6,CEV STAGE IV,Uttar Pradesh(77),2026,DIESEL,2
7,CEV STAGE V,Uttar Pradesh(77),2026,DIESEL,905
8,NOT AVAILABLE,Uttar Pradesh(77),2026,DIESEL,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,DIESEL,"1,165"
1,BHARAT STAGE I,Uttar Pradesh(77),2026,DIESEL/HYBRID,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,DIESEL/HYBRID,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,DIESEL/HYBRID,136
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,DIESEL/HYBRID,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,DIESEL/HYBRID,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,DIESEL/HYBRID,0
7,CEV STAGE V,Uttar Pradesh(77),2026,DIESEL/HYBRID,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,DIESEL/HYBRID,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,DIESEL/HYBRID,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,DI-METHYL ETHER,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,DI-METHYL ETHER,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,DI-METHYL ETHER,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,DI-METHYL ETHER,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,DI-METHYL ETHER,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,DI-METHYL ETHER,0
7,CEV STAGE V,Uttar Pradesh(77),2026,DI-METHYL ETHER,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,DI-METHYL ETHER,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,DI-METHYL ETHER,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,DUAL DIESEL/BIO CNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,DUAL DIESEL/CNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,DUAL DIESEL/LNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,ELECTRIC(BOV),0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,ELECTRIC(BOV),0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,ELECTRIC(BOV),0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,ELECTRIC(BOV),0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,ELECTRIC(BOV),0
6,CEV STAGE IV,Uttar Pradesh(77),2026,ELECTRIC(BOV),0
7,CEV STAGE V,Uttar Pradesh(77),2026,ELECTRIC(BOV),0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,ELECTRIC(BOV),"19,276"
9,TREM STAGE IV,Uttar Pradesh(77),2026,ELECTRIC(BOV),0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,ETHANOL,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,ETHANOL,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,ETHANOL,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,ETHANOL,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,ETHANOL,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,ETHANOL,0
7,CEV STAGE V,Uttar Pradesh(77),2026,ETHANOL,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,ETHANOL,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,ETHANOL,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
6,CEV STAGE IV,Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
7,CEV STAGE V,Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
9,TREM STAGE IV,Uttar Pradesh(77),2026,FLEX-FUEL(BIO-DIESEL),0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
6,CEV STAGE IV,Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
7,CEV STAGE V,Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
9,TREM STAGE IV,Uttar Pradesh(77),2026,FLEX-FUEL(ETHANOL),0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
7,CEV STAGE V,Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,FUEL CELL HYDROGEN,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,HCNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,HCNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,HCNG,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,HCNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,HCNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,HCNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,HCNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,HCNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,HCNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,HYDROGEN(ICE),0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,HYDROGEN(ICE),0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,HYDROGEN(ICE),0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,HYDROGEN(ICE),0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,HYDROGEN(ICE),0
6,CEV STAGE IV,Uttar Pradesh(77),2026,HYDROGEN(ICE),0
7,CEV STAGE V,Uttar Pradesh(77),2026,HYDROGEN(ICE),0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,HYDROGEN(ICE),0
9,TREM STAGE IV,Uttar Pradesh(77),2026,HYDROGEN(ICE),0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,LNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,LNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,LNG,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,LNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,LNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,LNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,LNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,LNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,LNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,LPG ONLY,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,LPG ONLY,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,LPG ONLY,84
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,LPG ONLY,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,LPG ONLY,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,LPG ONLY,0
7,CEV STAGE V,Uttar Pradesh(77),2026,LPG ONLY,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,LPG ONLY,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,LPG ONLY,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,METHANOL,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,METHANOL,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,METHANOL,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,METHANOL,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,METHANOL,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,METHANOL,0
7,CEV STAGE V,Uttar Pradesh(77),2026,METHANOL,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,METHANOL,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,METHANOL,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,NOT APPLICABLE,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,NOT APPLICABLE,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,NOT APPLICABLE,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,NOT APPLICABLE,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,NOT APPLICABLE,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,NOT APPLICABLE,0
7,CEV STAGE V,Uttar Pradesh(77),2026,NOT APPLICABLE,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,NOT APPLICABLE,1
9,TREM STAGE IV,Uttar Pradesh(77),2026,NOT APPLICABLE,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL,1
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL,"2,12,521"
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL/CNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL/CNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL/CNG,"6,923"
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL/CNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL/CNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL/CNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL/CNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL/CNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL/CNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL(E20)/CNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL(E20)/CNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL(E20)/CNG,"26,294"
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL(E20)/CNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL(E20)/CNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL(E20)/CNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL(E20)/CNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL(E20)/CNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL(E20)/CNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,"3,605"
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,1
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL(E20)/HYBRID/CNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL(E20)/LPG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL(E20)/LPG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL(E20)/LPG,5
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL(E20)/LPG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL(E20)/LPG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL(E20)/LPG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL(E20)/LPG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL(E20)/LPG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL(E20)/LPG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL/ETHANOL,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL/ETHANOL,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL/ETHANOL,"2,46,909"
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL/ETHANOL,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL/ETHANOL,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL/ETHANOL,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL/ETHANOL,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL/ETHANOL,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL/ETHANOL,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL/HYBRID,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL/HYBRID,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL/HYBRID,942
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL/HYBRID,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL/HYBRID,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL/HYBRID,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL/HYBRID,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL/HYBRID,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL/HYBRID,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL/HYBRID/CNG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL/LPG,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL/LPG,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL/LPG,12
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL/LPG,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL/LPG,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL/LPG,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL/LPG,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL/LPG,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL/LPG,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PETROL/METHANOL,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PETROL/METHANOL,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PETROL/METHANOL,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PETROL/METHANOL,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PETROL/METHANOL,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PETROL/METHANOL,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PETROL/METHANOL,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PETROL/METHANOL,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PETROL/METHANOL,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,PLUG-IN HYBRID EV,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,PURE EV,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,PURE EV,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,PURE EV,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,PURE EV,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,PURE EV,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,PURE EV,0
7,CEV STAGE V,Uttar Pradesh(77),2026,PURE EV,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,PURE EV,"36,399"
9,TREM STAGE IV,Uttar Pradesh(77),2026,PURE EV,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,SOLAR,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,SOLAR,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,SOLAR,0
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,SOLAR,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,SOLAR,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,SOLAR,0
7,CEV STAGE V,Uttar Pradesh(77),2026,SOLAR,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,SOLAR,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,SOLAR,0
1,BHARAT STAGE I,Uttar Pradesh(77),2026,STRONG HYBRID EV,0
2,BHARAT STAGE III (CEV),Uttar Pradesh(77),2026,STRONG HYBRID EV,0
3,BHARAT STAGE VI,Uttar Pradesh(77),2026,STRONG HYBRID EV,"1,683"
4,BHARAT (TREM) STAGE III,Uttar Pradesh(77),2026,STRONG HYBRID EV,0
5,BHARAT (TREM) STAGE III A,Uttar Pradesh(77),2026,STRONG HYBRID EV,0
6,CEV STAGE IV,Uttar Pradesh(77),2026,STRONG HYBRID EV,0
7,CEV STAGE V,Uttar Pradesh(77),2026,STRONG HYBRID EV,0
8,NOT AVAILABLE,Uttar Pradesh(77),2026,STRONG HYBRID EV,0
9,TREM STAGE IV,Uttar Pradesh(77),2026,STRONG HYBRID EV,0
1,BHARAT STAGE IV,West Bengal(59),2026,BIO-CNG/BIO-GAS,0
2,BHARAT STAGE VI,West Bengal(59),2026,BIO-CNG/BIO-GAS,0
3,BHARAT (TREM) STAGE III A,West Bengal(59),2026,BIO-CNG/BIO-GAS,0
4,CEV STAGE V,West Bengal(59),2026,BIO-CNG/BIO-GAS,0
5,NOT AVAILABLE,West Bengal(59),2026,BIO-CNG/BIO-GAS,0
6,TREM STAGE IV,West Bengal(59),2026,BIO-CNG/BIO-GAS,0
1,BHARAT STAGE IV,West Bengal(59),2026,BIO-DIESEL(B100),0
2,BHARAT STAGE VI,West Bengal(59),2026,BIO-DIESEL(B100),0
3,BHARAT (TREM) STAGE III A,West Bengal(59),2026,BIO-DIESEL(B100),0
4,CEV STAGE V,West Bengal(59),2026,BIO-DIESEL(B100),0
5,NOT AVAILABLE,West Bengal(59),2026,BIO-DIESEL(B100),0
6,TREM STAGE IV,West Bengal(59),2026,BIO-DIESEL(B100),0
1,BHARAT STAGE IV,West Bengal(59),2026,BIO-METHANE,0
2,BHARAT STAGE VI,West Bengal(59),2026,BIO-METHANE,0
3,BHARAT (TREM) STAGE III A,West Bengal(59),2026,BIO-METHANE,0
4,CEV STAGE V,West Bengal(59),2026,BIO-METHANE,0
5,NOT AVAILABLE,West Bengal(59),2026,BIO-METHANE,0
6,TREM STAGE IV,West Bengal(59),2026,BIO-METHANE,0
1,BHARAT STAGE IV,West Bengal(59),2026,CNG ONLY,0
